FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,HORA,MINUTOS,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,DETENIDO,LESIONADO,T_VEH_SOS,DESCRIP,HORARIO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,OID,LONG,LAT
210460165,30411,AUTOPARTES,4,2021-04-29,17,4,0,0,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,440,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,EL GIGANTE,3,false,false,9,ND,ND,0,0,N,N,22,24,0,0,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,794,-102.25903241,21.90900191
210464579,30403,CRISTALAZO,4,2021-04-30,17,5,0,0,1,FRACCIONAMIENTO,LOMAS DE ORIENTE 1,453,CALLE,LOMA DEL PIRUL,0,NA,"126,,,",AVENIDA,POLIDUCTO,3,false,false,9,ND,ND,0,0,N,N,22,39,0,0,false,4,5,CAMIONETA,CHRYSLER,VOYAGER,1,1,795,-102.25360195,21.91475989
210461882,30411,AUTOPARTES,4,2021-04-30,17,5,0,0,1,FRACCIONAMIENTO,INSURGENTES,1046,AVENIDA,CONVENCION,0,NA,",,,",CALLE,BELISARIO DOMINGUEZ,2,false,false,9,ND,ND,0,0,N,N,25,38,0,2000,false,2,1,CAMIONETA,NISSAN,PICK UP,1,1,796,-102.30758670,21.85096511
210462561,30403,CRISTALAZO,4,2021-04-30,17,5,0,0,5,FRACCIONAMIENTO,LA TROJE II,204,CALLE,FELIPE GAYTAN,0,NA,"149,,,",CALLE,VISTA ALEGRE,7,false,false,9,1 HOMBRE,ND,0,0,N,N,19,41,0,0,false,4,5,CAMIONETA,ND,ND,1,1,797,-102.34886029,21.97049218
210418552,30411,AUTOPARTES,4,2021-04-20,16,2,12,40,1,INFONAVIT,INF MORELOS,616,CALLE,PALENQUE,0,NA,",,,",CALLE,PRIMERA BONAMPACK,5,true,true,9,1 HOMBRE,ND,0,0,N,N,21,46,0,0,false,5,2,AUTOMOVIL,VOLKSWAGEN,JETTA,3,13,798,-102.25550887,21.86212460
210428463,30411,AUTOPARTES,4,2021-04-22,16,4,19,57,1,FRACCIONAMIENTO,SOLIDARIDAD II,579,CALLE,XIUHNEL,0,NA,",,,",CALLE,ATOTONITLA,5,false,false,9,ND,ND,0,0,N,N,23,11,0,0,false,1,1,AUTOMOVIL,NISSAN,TSURU,1,1,799,-102.24560487,21.86482490
210427027,30411,AUTOPARTES,4,2021-04-22,16,4,13,36,5,COMUNIDAD,SAN ANTONIO DE LOS HORCONES,189P,CALLE,EMILIANO ZAPATA,0,NA,",,,",CALLE,NINGUNO,7,false,false,9,3 HOMBRES,ND,0,0,N,N,21,37,0,0,false,5,2,CAMION,ND,ND,1,2,800,-102.33159550,21.99637405
210431184,30411,AUTOPARTES,4,2021-04-23,16,5,13,2,1,COLONIA,MARTINEZ DOMINGUEZ,1099,CALLE,GERTRUDIS BOCANEGRA,0,NA,",,,",CALLE,MARISCAL RAFAEL OROPEZA,2,false,false,9,1 HOMBRE,ND,0,0,N,N,21,3,0,0,true,1,1,CAMIONETA,ND,ND,1,1,801,-102.29921826,21.85485928
210433887,30411,AUTOPARTES,4,2021-04-24,16,6,0,53,5,COLONIA,CENTRO,126,AVENIDA,GUADALUPE VICTORIA,0,NA,",,,",CALLE,LAS FLORES,7,false,false,9,1 HOMBRE,ND,0,0,N,N,1,39,0,0,false,1,1,AUTOMOVIL,VOLKSWAGEN,JETTA,1,2,802,-102.34726900,21.96545100
210435162,30403,CRISTALAZO,4,2021-04-24,16,6,10,44,1,COLONIA,ZONA CENTRO,906,CALLE,LICENCIADO FRANCISCO PRIMO VERDAD,0,NA,",,,",CALLE,GENERAL MIGUEL BARRAGAN,1,false,false,9,ND,ND,0,0,N,N,20,39,0,0,false,4,5,AUTOMOVIL,ND,ND,1,2,803,-102.28740006,21.88517681
210440633,30411,AUTOPARTES,4,2021-04-25,16,7,10,50,1,FRACCIONAMIENTO,VNSA GUADALUPE,402,CALLE,FEDERICO MENDEZ,0,NA,",,,",CALLE,JOSE DE JESUS GONZALEZ,3,false,false,9,1 HOMBRE,ND,0,0,N,N,20,46,0,0,false,2,2,CAMION,ND,ND,1,2,804,-102.24871248,21.92906041
210443444,30403,CRISTALAZO,4,2021-04-25,16,7,21,33,1,FRACCIONAMIENTO,VISTA DEL SUR,1101,CALLE,MARIO MORENO,0,NA,",,,",CALLE,MARIO MORENO,2,false,false,9,1 HOMBRE,ND,0,0,N,N,24,41,0,0,false,4,4,AUTOMOVIL,FORD,KA,1,1,805,-102.30673500,21.84289400
210445069,30411,AUTOPARTES,4,2021-04-26,17,1,5,17,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,410,CALLE,HACIENDA LAS AMARILLAS,0,NA,",,,",AVENIDA,HACIENDA DE OJOCALIENTE,4,true,false,9,2 HOMBRES,ND,1,0,N,N,26,39,0,0,false,1,5,AUTOMOVIL,VOLKSWAGEN,POINTER,1,4,806,-102.24776504,21.88864786
210445177,30403,CRISTALAZO,4,2021-04-26,17,1,7,14,6,FRACCIONAMIENTO,PROGRESO,96PR,CALLE,GUADALUPE DELGADO DE LIRA,0,NA,",,,",CALLE,PLUTARCO ELIAS CALLES,7,false,false,9,1 HOMBRE,EL NEGRO,0,0,N,N,26,39,0,0,false,4,4,CAMIONETA,ND,ND,1,1,807,-102.28163400,22.14784900
210454710,30411,AUTOPARTES,4,2021-04-28,17,3,10,52,1,FRACCIONAMIENTO,SAN PABLO,921,CALLE,SAN ALBERTO,0,NA,",,,",PRIVADA,PRIMERA SAN ALBERTO,6,false,false,9,ND,ND,0,0,N,N,1,37,0,0,false,5,2,AUTOMOVIL,VOLKSWAGEN,JETTA,3,13,808,-102.30219300,21.89072849
210456534,30411,AUTOPARTES,4,2021-04-28,17,3,18,46,1,FRACCIONAMIENTO,SAN MARCOS,746,CALLE,TIZIANO,0,NA,",,,",CALLE,MIGUEL ANGEL,6,false,false,9,1 HOMBRE,ND,0,0,N,N,22,"26,6",0,0,false,1,1,CAMION,ND,ND,1,13,809,-102.32066116,21.87993856
210461404,30411,AUTOPARTES,4,2021-04-29,17,4,22,30,1,INFONAVIT,INF MORELOS,616,CALLE,DZILAM,0,NA,"409,,B,",CALLE,NINGUNO,5,false,false,9,1 HOMBRE,ND,1,0,N,N,3,38,0,0,true,2,1,CAMIONETA,ND,ND,1,4,810,-102.25322633,21.86401372
210464633,30403,CRISTALAZO,4,2021-04-30,17,5,17,32,1,FRACCIONAMIENTO,SAN CAYETANO,1118,CALLE,SAN COSME,0,NA,",,,",CALLE,SAN CLEMENTE,6,false,false,9,2 HOMBRES,ND,0,0,N,N,22,39,0,0,false,4,5,AUTOMOVIL,ND,ND,1,13,811,-102.30828447,21.90086053
210463424,30403,CRISTALAZO,4,2021-04-30,17,5,12,27,1,FRACCIONAMIENTO,SAN GERARDO,315P,CALLE,COTO 201,0,NA,",,,",CALLE,COTO 203,2,false,false,9,ND,ND,0,0,N,N,1,39,0,0,false,4,5,AUTOMOVIL,CHEVROLET,CHEVY,3,13,812,-102.30113800,21.80887500
210508836,30411,AUTOPARTES,5,2021-05-10,19,1,8,23,1,FRACCIONAMIENTO,CONSTITUCION,794,CALLE,ARTICULO 24,0,NA,"629,,,",CALLE,ARTICULO 23,3,false,false,9,VECINO,ND,0,0,N,N,19,"26,28",14000,0,false,3,1,CAMIONETA,JEEP,CHEROKEE,1,1,813,-102.28405780,21.93602865
210510438,30411,AUTOPARTES,5,2021-05-10,19,1,21,33,1,FRACCIONAMIENTO,VILLAS DEL PILAR,975,CALLE,DOLORES DEL RIO,0,NA,"107,,,",CALLE,SARA GARCIA,2,false,false,9,ND,ND,0,0,N,N,24,24,0,0,false,1,2,AUTOMOVIL,NISSAN,SENTRA,1,1,814,-102.30517809,21.84533416
210512879,30411,AUTOPARTES,5,2021-05-11,19,2,14,10,5,COLONIA,OJOS DE AGUA,231,AVENIDA,SAN LORENZO,0,NA,"515,,,",CALLE,JULIO CADENA,7,false,false,9,1 HOMBRE,ND,0,0,N,N,21,46,0,0,false,1,2,CAMION,ND,ND,1,1,815,-102.34824009,21.96087086
210511394,30411,AUTOPARTES,5,2021-05-11,19,2,2,49,1,COLONIA,VICENTE GUERRERO,1108,CALLE,REVOLUCION,0,NA,"206,,,",CALLE,REFORMA,2,false,false,9,ND,ND,0,0,N,N,25,24,0,0,false,1,2,CAMION,ND,ND,1,1,816,-102.31597622,21.84781457
210513625,30411,AUTOPARTES,5,2021-05-11,19,2,17,23,11,FRACCIONAMIENTO,SAN JOSE DEL BARRANCO,7,CALLE,EDUCACION,0,NA,210,CALLE,VIVIENDA,7,false,false,9,3 HOMBRES,ND,0,0,N,N,22,39,0,0,false,1,5,AUTOMOVIL,ND,ND,1,13,817,-102.26537502,22.06799452
210514890,30403,CRISTALAZO,5,2021-05-11,19,2,23,15,3,FRACCIONAMIENTO,EL MIRADOR,276,CALLE,CERRO ALTO,0,NA,",,,",CALLE,SIERRA DEL LAUREL,7,false,false,9,1 MUJER,ND,0,0,N,N,22,39,0,0,false,4,5,CAMIONETA,FORD,EXPLORER,1,1,818,-102.72810566,21.85174951
210515319,30411,AUTOPARTES,5,2021-05-12,19,3,0,42,1,FRACCIONAMIENTO,BOULEVARES 1A SECCION,1047,AVENIDA,AGUASCALIENTES SUR,0,NA,",,,",CALLE,REPUBLICA DEL SALVADOR,2,false,false,9,ND,ND,0,0,N,N,24,"6,26,38",0,20000,false,1,1,AUTOMOVIL,JEEP,COMPASS,1,2,819,-102.30356451,21.85910276
210515388,30403,CRISTALAZO,5,2021-05-12,19,3,1,3,1,FRACCIONAMIENTO,PILAR BLANCO,981,AVENIDA,PASEO DE LA ASUNCION,0,NA,"2340,,,",ANDADOR,DEL GORRION,2,false,false,9,ND,ND,0,0,N,N,25,38,0,60000,false,4,1,CAMIONETA,DODGE,CARAVAN,1,1,820,-102.30092534,21.85102536
210467149,30411,AUTOPARTES,5,2021-05-01,17,6,3,53,1,FRACCIONAMIENTO,VILLAS LAS PALMAS,582,CALLE,VILLA DE LOURDES,0,NA,"102,,,",CALLE,VILLA OBREGON,5,false,false,9,ND,ND,0,0,N,N,26,46,0,0,false,2,2,AUTOMOVIL,VOLKSWAGEN,CABRIO,1,6,821,-102.23280007,21.85844807
210467399,30411,AUTOPARTES,5,2021-05-01,17,6,6,25,1,FRACCIONAMIENTO,PILAR BLANCO,981,AVENIDA,PASEO DE LA ASUNCION,0,NA,"1214,,,",CALLE,AVESTRUZ,2,false,false,9,ND,ND,0,0,N,N,26,24,0,0,false,1,2,CAMIONETA,FORD,ND,1,2,822,-102.30076037,21.85258179
210467533,30403,CRISTALAZO,5,2021-05-01,17,6,8,21,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,411,AVENIDA,SALUD,0,NA,"302,,,",AVENIDA,CATEDRATICOS,4,false,false,9,ND,ND,0,0,N,N,19,41,0,0,false,4,4,AUTOMOVIL,NISSAN,TSURU,1,1,823,-102.23883926,21.86810152
210468268,30411,AUTOPARTES,5,2021-05-01,17,6,13,1,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,SAN ELIAS,0,NA,"115,,,",CALLE,SAN RAFAEL,4,false,false,9,ND,ND,0,0,N,N,21,24,0,0,false,1,2,AUTOMOVIL,VOLKSWAGEN,ATLANTIC,1,1,824,-102.24374301,21.89837355
210470540,30403,CRISTALAZO,5,2021-05-01,17,6,22,43,5,SIN TIPO,CORRAL DE BARRANCOS,142,AVENIDA,LICENCIADO MIGUEL DE LA MADRID,0,NA,",,,",CALLE,NINGUNO,7,false,false,9,ND,ND,0,0,N,N,24,"38,26",0,12000,false,4,1,CAMIONETA,PEUGEOT,ND,1,1,825,-102.32501837,21.93798775
210470613,30411,AUTOPARTES,5,2021-05-01,17,6,22,59,1,BARRIO,LA PURISIMA,915,CALLE,EJIDO,0,NA,",,,",CALLE,DE LA CRUZ,1,false,false,9,ND,ND,0,0,N,N,24,"11,22",0,7000,false,1,3,CAMIONETA,FORD,RANGER,1,1,826,-102.28333068,21.88497734
210472415,30411,AUTOPARTES,5,2021-05-02,17,7,6,43,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,411,CALLE,JOSE GUERRA PALOS,0,NA,"146,,,",CALLE,DESIDERIO MACIAS SILVA,4,false,false,9,ND,ND,0,0,N,N,16,"24,22,27",0,0,false,1,3,AUTOMOVIL,CHEVROLET,OPTRA,1,1,827,-102.24000104,21.86983528
210472922,30403,CRISTALAZO,5,2021-05-02,17,7,10,39,1,FRACCIONAMIENTO,MIRAVALLE,750,AVENIDA,ARROYO DE LOS ARELLANOS,0,NA,"215,,,",AVENIDA,CONVENCION DE 1914 PONIENTE,6,false,false,9,ND,ND,0,0,N,N,6,"22,11,12",0,5000,false,4,3,CAMIONETA,CHEVROLET,CHEVY TORNADO,1,1,828,-102.31197795,21.88762807
210476999,30403,CRISTALAZO,5,2021-05-03,18,1,6,54,1,COLONIA,OJO DE AGUA,986,AVENIDA,FERROCARRIL,0,NA,"211,,,",CALLE,DE LOS DIAZ,5,false,false,9,ND,ND,0,0,N,N,26,"38,3,28",2600,0,false,4,1,AUTOMOVIL,NISSAN,TSURU,1,1,829,-102.27816545,21.86677850
210481139,30403,CRISTALAZO,5,2021-05-04,18,2,3,15,1,FRACCIONAMIENTO,AGUA CLARA,576,CALLE,CERRO DE LOS GALLOS,0,NA,"523,,,",CALLE,HUACHICHIL,5,false,false,9,ND,ND,0,0,N,N,26,41,0,0,false,4,4,CAMIONETA,ND,ND,1,13,830,-102.25193061,21.86458280
210482981,30411,AUTOPARTES,5,2021-05-04,18,2,16,21,5,COLONIA,EL TORITO,199,AVENIDA,SOLIDARIDAD,0,NA,",,,",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,7,false,false,9,2 HOMBRES,"EL AGUACATE, EL AHUMADO",0,0,N,N,22,"26,3",0,0,false,1,1,CAMION,ND,ND,1,1,831,-102.35432256,21.96814133
210483375,30411,AUTOPARTES,5,2021-05-04,18,2,18,10,1,FRACCIONAMIENTO,LUNARIA,597R,CALLE,ELARA,0,NA,"103,,,",AVENIA,DE LA LUNARIA,5,false,false,9,ND,ND,0,0,N,N,22,"26,38",0,5000,false,1,1,AUTOMOVIL,RENAULT,LOGAN,1,1,832,-102.25411047,21.83385740
210485359,30411,AUTOPARTES,5,2021-05-05,18,3,3,36,1,COLONIA,SAN JOSE DEL ARENAL,818,CALLE,LIBERTAD,0,NA,",,,",CALLE,RINCON,6,false,false,9,ND,ND,0,0,N,N,26,11,0,10000,false,2,1,CAMIONETA,CHEVROLET,SILVERADO,1,1,833,-102.30213479,21.90877244
210485632,30403,CRISTALAZO,5,2021-05-05,18,3,7,59,1,FRACCIONAMIENTO,RIBERA DEL SOL,725R,CALLE,SOTOL,0,NA,",,,",CALLE,JOSE GUERRA PALOS,4,false,false,9,ND,ND,0,0,N,N,16,"24,26,27",0,2000,false,4,3,AUTOMOVIL,NISSAN,TSURU,1,1,834,-102.22788502,21.87350216
210485651,30403,CRISTALAZO,5,2021-05-05,18,3,8,11,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,SALITRILLO,0,NA,"102,,,",CALLE,CA+ï¿½ADA HONDA,4,false,false,9,ND,ND,0,0,N,N,23,"28,24",1500,0,false,4,3,AUTOMOVIL,RENAULT,LOGAN,1,1,835,-102.24715381,21.88077814
210519904,30403,CRISTALAZO,5,2021-05-12,19,4,2,38,1,UNIDAD HABITACIONAL,LOS VOLCANES,592,CALLE,POPOCATEPETL,0,16,"304,,,",AVENIDA,ADOLFO LOPEZ MATEOS,5,true,false,9,ND,ND,0,0,N,N,25,"22,38",0,0,false,4,3,CAMIONETA,CHEVROLET,TORNADO,1,1,836,-102.27072144,21.87773182
210520253,30403,CRISTALAZO,5,2021-05-12,19,5,7,38,1,UNIDAD HABITACIONAL,LOS VOLCANES,592,CALLE,POPOCATEPETL,0,404,"4,,,",AVENIDA,PASEO DE LA CRUZ,5,false,false,9,ND,ND,0,0,N,N,19,39,0,0,false,4,5,AUTOMOVIL,NISSAN,TSURU,1,1,837,-102.26881087,21.87394718
210521421,30403,CRISTALAZO,5,2021-05-13,19,4,14,20,1,COLONIA,OBRAJE,987,CALLE,CORONEL VALENTE ARTEAGA,0,NA,",,,",CALLE,EPIFANIO DE SILVA,1,false,false,9,ND,ND,0,0,N,N,21,"22,23",0,0,false,4,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,2,838,-102.29660280,21.87116062
210522041,30411,AUTOPARTES,5,2021-05-13,19,4,16,58,1,FRACCIONAMIENTO,EX HACIENDA OJOCLAIENTE,416,CALLE,TECNOLOGICO,0,NA,",,,",CALLE,OJOCALIENTE,4,false,false,9,ND,ND,0,0,N,N,22,"24,22",0,0,false,1,2,AUTOMOVIL,VOLKSWAGEN,GOLF,1,1,839,-102.26468034,21.88119920
210524783,30411,AUTOPARTES,5,2021-05-14,19,5,8,38,5,COLONIA,FLORES MAGON,224,CALLE,ORIENTE,0,NA,"100,B,,",CALLE,PINOS,7,false,false,9,2 HOMBRES,ND,0,0,N,N,19,"24,22",0,0,false,1,2,CAMIONETA,DODGE,DAKOTA,1,1,840,-102.33698373,21.96244183
210527856,30411,AUTOPARTES,5,2021-05-14,19,5,23,19,1,COLONIA,ALTAVISTA,922,CALLE,JESUS GOMEZ PORTUGAL,0,NA,",,,",CALLE,JOSE MARIA RODRIGUEZ,6,true,false,9,1 HOMBRE,ND,0,0,N,N,24,23,0,0,false,1,2,AUTOMOVIL,ND,ND,1,6,841,-102.30403620,21.89246146
210528164,30403,CRISTALAZO,5,2021-05-15,19,6,0,14,1,FRACCIONAMIENTO,MISION DEL CAMPANARIO,892,CALLE,MISION DEL CAMPANARIO,0,NA,",,,",CALLE,MISION DEL CAMPANARIO,6,false,false,9,ND,ND,0,0,N,N,24,"26,27,11",0,25000,false,4,1,AUTOMOVIL,SUZUKI,SWIFT,1,1,842,-102.31611619,21.93027548
210528415,30403,CRISTALAZO,5,2021-05-15,19,5,1,8,7,COLONIA,SAN JOSE,68,CALLE,JOSE LUIS MACIAS,0,NA,",,,",CALLE,MORELOS,7,false,false,9,1 HOMBRE,ND,0,0,N,N,25,39,0,0,false,4,5,AUTOMOVIL,CHEVROLET,BEAT,1,1,843,-102.31953667,22.22255893
210528608,30411,AUTOPARTES,5,2021-05-15,19,5,1,51,1,FRACCIONAMIENTO,VALLE DE LOS CACTUS,725,CALLE,JOSE TRINIDAD SALAS,0,NA,",,,",CALLE,NINGUNO,4,false,false,9,ND,ND,0,0,N,N,25,24,0,0,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,2,844,-102.23198861,21.87385129
210529849,30411,AUTOPARTES,5,2021-05-15,19,6,11,52,1,FRACCIONAMIENTO,SANTA ANITA,482,AVENIDA,GABRIELA MISTRAL,0,NA,",,,",CALLE,LUIS COLOMA,4,false,false,9,ND,ND,0,0,N,N,20,"26,38",0,0,false,1,1,AUTOMOVIL,ND,ND,1,1,845,-102.27797592,21.89951261
210525913,30411,AUTOPARTES,5,2021-05-14,19,5,15,14,5,FRACCIONAMIENTO,LA CUESTA,211,CALLE,CUESTA DEL BAJIO,0,NA,",,,",CALLE,CUESTA DEL OCCIDENTE,7,false,false,9,1 HOMBRE,ND,0,0,N,N,22,3,0,1500,false,3,1,CAMIONETA,TOYOTA,ND,1,1,846,-102.33670634,21.97451243
210525363,30411,AUTOPARTES,5,2021-05-14,19,5,12,35,5,FRACCIONAMIENTO,LOS RUISE+ï¿½ORES,338,CALLE,AGUILA,0,NA,",,,",CALLE,FAISAN,7,true,false,9,1 HOMBRE,ND,1,0,N,N,21,"24,22",0,0,true,1,2,CAMIONETA,ND,ND,1,4,847,-102.33134558,21.96796307
210524830,30411,AUTOPARTES,5,2021-05-14,19,5,9,5,1,FRACCIONAMIENTO,VILLA LAS PALMAS,564,CALLE,PALMA AUGUSTA,0,NA,",,,",AVENIDA,MARIANO HIDALGO,5,false,false,9,ND,ND,0,0,N,N,20,39,0,0,false,5,2,AUTOMOVIL,NISSAN,TSURU,1,2,848,-102.23479602,21.85361289
210530071,30411,AUTOPARTES,5,2021-05-15,19,6,12,54,1,FRACCIONAMIENTO,SOLIDARIDAD II,579,CALLE,CASCAN,0,NA,"129,,,",CALLE,ATOTONITLAN,5,true,false,9,1 HOMBRE,ND,1,0,N,N,21,11,0,0,true,1,1,CAMIONETA,ND,ND,1,4,849,-102.24540197,21.86423160
210531229,30411,AUTOPARTES,5,2021-05-15,19,6,18,8,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,117,CALLE,PASEOS DE MACARIO J GOMEZ,0,NA,",,,",CALLE,PASEOS DE SAN ANTONIO DE LOS HORCONES,7,false,false,9,ND,ND,0,0,N,N,1,37,0,0,false,5,2,AUTOMOVIL,FORD,MUSTANG,1,13,850,-102.30182646,21.96628669
210538801,30411,AUTOPARTES,5,2021-05-17,20,1,5,56,1,FRACCIONAMIENTO,SOBERANA CONVENCION REVOLUCIONARIA,503,CALLE,ARTICULO 35,0,NA,"1105,,,",CALLE,GENERAL SAMUEL M DE LOS SANTOS,3,true,false,9,1 HOMBRE,ND,0,0,N,N,26,"22,23",0,6000,true,1,2,AUTOMOVIL,VOLKSWAGEN,GOLF,1,1,851,-102.27950966,21.93328733
210538889,30403,CRISTALAZO,5,2021-05-17,20,1,7,7,5,COLONIA,ZONA CENTRO,192,CALLE,EMILIANO ZAPATA,0,NA,"416,,,",CALLE,GUADALUPE VICTORIA,7,false,false,9,ND,ND,0,0,N,N,16,22,0,3600,false,4,2,CAMIONETA,CHEVROLET,TORNADO,1,1,852,-102.34287065,21.96404960
210541208,30403,CRISTALAZO,5,2021-05-17,20,1,18,45,1,COLONIA,LAS FLORES,1072,CALLE,JAZMINES,0,NA,",,,",AVENIDA,DE LAS ORQUIDEAS,2,true,false,3,1 HOMBRE,ND,1,1,N,N,22,22,0,2000,false,4,2,CAMIONETA,CHEVROLET,SILVERADO,1,4,853,-102.30114376,21.87508242
210570547,30403,CRISTALAZO,5,2021-05-24,21,1,1,53,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,723,CALLE,ESCOCIA,0,NA,",,,",CALLE,SAN FRANCISCO DE LOS VIVEROS 2202,4,false,false,9,ND,ND,0,0,N,N,25,22,0,0,false,4,2,CAMIONETA,DODGE,RAM,1,13,854,-102.23498788,21.88510209
210570931,30411,AUTOPARTES,5,2021-05-24,21,1,5,59,5,FRACCIONAMIENTO,ARBOLEDAS,217,CALLE,CHICAHUALES,0,NA,",,,",CALLE,SOR JUANA INES DE LA CRUZ,7,false,false,9,ND,ND,0,0,N,N,13,38,0,10000,false,1,1,CAMIONETA,ND,ND,1,1,855,-102.34619566,21.95344116
210571191,30411,AUTOPARTES,5,2021-05-24,21,1,8,49,1,FRACCIONAMIENTO,VISTAS DE ORIENTE,489,CALLE,VISTAS DE ORIENTE 116,0,NA,",16,,",AVENIDA,VISTA DE ORIENTE,4,false,false,9,ND,ND,0,0,N,N,1,24,0,0,false,1,2,AUTOMOVIL,NISSAN,PLATINA,1,1,856,-102.24218416,21.87744365
210571277,30411,AUTOPARTES,5,2021-05-24,21,1,9,31,1,FRACCIONAMIENTO,PENSADORES MEXICANOS,774,CALLE,FRANCISCO TOLEDO,0,NA,",,,",AVENIDA,OJOCALIENTE,3,false,false,9,ND,ND,0,0,N,N,20,46,0,0,false,1,2,TRAILER,ND,MD,1,1,857,-102.26733887,21.91709534
210571983,30411,AUTOPARTES,5,2021-05-24,21,1,12,54,1,FRACCIONAMIENTO,SAN MARCOS,746,CALLE,TIZIANO,0,NA,",,,",CALLE,MIGUEL ANGEL,6,false,false,9,ND,ND,0,0,N,N,21,24,0,1200,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,1,858,-102.32141475,21.87992211
210572027,30411,AUTOPARTES,5,2021-05-24,21,1,13,0,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,499,CALLE,DOCTOR ALFONSO RODRIGUEZ FRANCO,0,NA,",,,",CALLE,GILBERTO LOPEZ VELARDE,3,false,false,9,1 HOMBRE,ND,0,0,N,N,21,3,0,0,true,1,1,CAMIONETA,ND,ND,1,13,859,-102.25019666,21.91779834
210575528,30411,AUTOPARTES,5,2021-05-25,21,2,6,49,1,FRACCIONAMIENTO,PILAR BLANCO,981,CALLE,PASEO DEL CONDOR,0,NA,",,,",CALLE,PASEO DE LA CONDOR,2,false,false,9,ND,ND,0,0,N,N,19,24,0,0,false,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,860,-102.29790903,21.85327415
210576691,30411,AUTOPARTES,5,2021-05-25,21,2,13,49,1,FRACCIONAMIENTO,OLINDA,318,CALLE,TORINO,0,NA,",,,",CALLE,AMARELO,2,false,false,9,1 HOMBRE,ND,0,0,N,N,22,11,0,1000,false,2,1,CAMIONETA,ND,ND,1,1,861,-102.32642743,21.84182744
210579830,30411,AUTOPARTES,5,2021-05-26,21,3,1,48,1,FRACCIONAMIENTO,INSURGENTES,1046,CALLE,GENERAL JESUS CARRANZA,0,NA,",,,",CALLE,DOCTOR MARIANO AZUELA,2,true,false,9,1 HOMBRE,ND,0,0,N,N,25,38,0,0,true,2,2,TRAILER,ND,ND,1,1,862,-102.30333996,21.85145249
210580371,30411,AUTOPARTES,5,2021-05-26,21,3,8,23,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,765,CALLE,HACIENDA ESTANCIA DE MOSQUEIRA,0,NA,"134,,,",CALLE,HACIENDA LAS AMARILLAS,4,false,false,9,ND,ND,0,0,N,N,19,27,0,0,false,1,1,AUTOMOVIL,CHEVROLET,CHEVY,1,1,863,-102.24873222,21.89075498
210580734,30411,AUTOPARTES,5,2021-05-26,21,3,10,58,11,FRACCIONAMIENTO,URBIVILLA DEL VERGEL,348P,CALLE,SAN CAMILO,0,NA,"113,,,",CALLE,SAN JOSE,7,true,false,9,3 HOMBRES,JOSTIN ANDRES GONZALEZ,1,0,N,N,20,23,0,0,false,1,2,CAMIONETA,CHEVROLET,VAN,1,13,864,-102.27853697,22.03087925
210590514,30411,AUTOPARTES,5,2021-05-28,21,5,14,38,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,324P,CALLE,EGEO,0,NA,"108,A,,",CALLE,MENORCA,5,false,false,9,1 HOMBRE,ND,0,0,N,N,21,"24,22,38",0,0,false,1,2,CAMIONETA,DODGE,MINIVAN,1,1,865,-102.26830447,21.80919984
210591201,30411,AUTOPARTES,5,2021-05-28,21,5,17,26,1,FRACCIONAMIENTO,DEL VALLE,939,CALLE,TOKIO,0,NA,"315,,,",CALLE,VIENA,6,false,false,9,ND,ND,0,0,N,N,22,"12,46",0,2800,false,1,3,AUTOMOVIL,NISSAN,ALTIMA,1,1,866,-102.32069666,21.87490942
210595535,30411,AUTOPARTES,5,2021-05-29,21,6,13,42,1,BARRIO,DE GUADALUPE,910,CALLE,LARREATEGUI,0,NA,",,,",CALLE,MESONES,1,false,false,9,ND,ND,0,0,N,N,21,"22,3,26,27",0,0,false,1,3,AUTOMOVIL,CHEVROLET,CAVALIER,1,1,867,-102.29926894,21.88598260
