FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEXO_AGRE,SEXO_AFEC,CAT_SOSP,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,HECHOS,RECUP_ART,CORP_ACUD,CIERRE_COR,DEN_CASIO,CARRETERA,TIPO_CARR,MARCA,SUBMARCA,MODELO,COLOR,PLACAS,SERIE,EDO_PLACAS,TRANSP_PUB,TIPO_VEH,TRANSPTTA,A_TRANS_PA,LLAVES_PUE,LPR,CARP_INV,CASA_VEH,ASEN_REC,COND_REC,CORP_REC,FECHA_REC,DIA_REC,MUN_REC,LONG,LAT,TEN_EXT,OID
250191071,0,30430,ROBO DE VEHICULO,1,30/01/2025,5,4,5,FRACCIONAMIENTO,BUENAVISTA,1070,1070,CALLE,BUENAVISTA,NA,NA,"313,,,",CALLE,PETALO,7,0,0,2,06:00-11:59,Falso,Falso,9,ninguna,FAMILIA,ND,M,H,5,0,N,N,0,0,Falso,0,N,N,FORD ECOSPORT 2006 AZUL MARINO,Falso,1,2,0,Falso,NA,FORD,ECOSPORT,2006,AZUL MARINO,ND,ND,ND,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.35789,21.97188,,54
250191892,0,30430,ROBO DE VEHICULO,1,31/01/2025,5,5,5,FRACCIONAMIENTO,REAL DEL BOSQUE,950,950,CALLE,BOSQUES DE LOS ENCINOS,NA,NA,"117,,,",CALLE,BOSQUES DE LOS CEDROS,7,0,0,6,01:00-07:45,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN PICK-UP 1997 ROJO,Verdadero,1,1,0,Falso,NA,NISSAN,PICK-UP,1997,ROJO,AA9396A,1N6SD11S7VC365071,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/JMA/00212/01-25,Falso,LA TROJE,5,JM,31/01/2025,5,5,-102.33673,21.96885,,58
250316762,0,30430,ROBO DE VEHICULO,2,18/02/2025,8,2,5,FRACCIONAMIENTO,EL MEZQUITAL,902,902,CALLE,YAQUE,NA,NA,"220,,,",CALLE,CARDENCHE,7,3,11,26,03:11 a. m.,Falso,Falso,9,ninguna,"2 PERSONAS ENCAPUCHADAS,ROPA OBSCURA",ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN TSURU 1990 AZUL,Verdadero,1,4,0,Falso,NA,NISSAN,TSURU,1990,AZUL,AEE9963,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,MEZQUITAL,5,JM,18/02/2025,2,5,-102.35586,21.96655,,86
250320216,0,30430,ROBO DE VEHICULO,2,18/02/2025,8,2,5,CONDOMINIO,VIÑA ANTIGUA,995,995,AVENIDA,ALCAZAR,NA,NA,"1406,6,,",AVENIDA,SIGLO XXI,7,0,0,9,08:00-15:00,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN PICK-UP 2003 BLANCO,Falso,1,1,0,Falso,NA,NISSAN,PICK-UP,2003,BLANCO,AE20335,3N6CD13523K049117,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.31248,21.94964,,87
250334265,0,30430,ROBO DE VEHICULO,2,20/02/2025,8,4,5,LOCALIDAD,MARAVILLAS,991,991,CARRETERA,53 A PASO BLANCO,NA,NA,"120,,,",AVENIDA,SIGLO XXI,7,15,20,21,03:20 p. m.,Falso,Falso,9,ninguna,EXEMPLEADO,CALIXTO MUÑOZ BECERRA,H,M,2,0,N,N,0,0,Falso,0,N,N,NISSAN X-TRAIL 2016 PLATA,Verdadero,1,1,0,Falso,NA,NISSAN,X-TRAIL,2016,PLATA,AFH455A,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,MARAVILLAS,5,JM,21/02/2025,5,5,-102.32333,21.95166,,94
250361148,0,30430,ROBO DE VEHICULO,2,24/02/2025,9,1,5,COLONIA,TROJES DE ALONSO,1091,1091,CALLE,MOCTEZUMA,NA,NA,",,,",CALLE,ADOLFO LOPEZ MATEOS,7,0,0,2,08:00-11:28,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN PICK-UP 1983 ROJO CON BLANCO,Verdadero,1,1,0,Falso,NA,NISSAN,PICK-UP,1983,ROJO,ZJ41540,ND,ZACATECAS,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,BARRANQUILLAS,5,MET,24/02/2025,1,5,-102.30168,21.9394,,100
250420192,0,30414,ROBO DE VEHICULO,3,04/03/2025,10,2,5,FRACCIONAMIENTO,SOLIDARIDAD,1055,1055,CALLE,LEONA VICARIO,NA,NA,"103,,,",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,7,10,56,20,10:56 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,LINCOLN 2006 NEGRO 2006,Verdadero,1,4,0,Falso,NA,LINCOLN,SEDAN,2006,NEGRO,AEK222F,3LNHM26136R654045,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/JMA/00377/03-25,Verdadero,OJOS DE AGUA,5,JM,04/03/2025,2,5,-102.34809,21.95334,,114
250445808,0,30429,ROBO DE VEHICULO,3,07/03/2025,10,5,5,COLONIA,LA CAÑADA,1062,1062,CALLE,CAÑADA LIRA,NA,NA,",,,",CALLE,PROCURADURIA AGRARIA,7,23,55,24,11:55 p. m.,Falso,Verdadero,3,contusa,FAMILIA,"JOSE GUADALUPE ESQUIVEL,""EL GORDINI""",H,H,5,0,N,N,0,0,Falso,0,N,N,CHEVROLET S-10 1995 AZUL,Falso,1,1,0,Falso,NA,CHEVROLET,S-10,1995,AZUL,ND,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.35746,21.9524,,123
250475437,0,30430,ROBO DE VEHICULO,3,11/03/2025,11,2,5,NINGUNO,FUERA DEL HZ3,1011R,0,PROLONGACION,GENERAL IGNACIO ZARAGOZA,NA,NA,",,,",CALLE,NINGUNO,7,0,0,23,20:00-21:00,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,VOLKSWAGEN GOL 2016 BLANCO,Verdadero,1,4,0,Falso,NA,VOLKSWAGEN,GOL,2016,BLANCO,AAV938B,9BWAB05U6GP078655,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/06644/03-25,Falso,MARCELLANA,5,JM,12/03/2025,3,5,-102.30869,21.95726,,135
250495442,0,30430,ROBO DE VEHICULO,3,14/03/2025,11,5,5,FRACCIONAMIENTO,EL MEZQUITAL,902,902,CALLE,BAYA HONDA,NA,NA,",,,",PROLONGACION,PLAN DE SAN LUIS,7,23,45,24,11:45 p. m.,Falso,Verdadero,4,fuego,UNOS HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,GMC JIMMI 1995 VERDE,Verdadero,1,4,0,Falso,NA,GMC,JIMMI,1995,VERDE,AAT971E,1GKDT13W3S2506755,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,POETAS MEXICANOS,5,JM,15/03/2025,6,5,-102.35668,21.96643,,140
250642165,0,30430,ROBO DE VEHICULO,4,04/04/2025,4,4,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,930,930,CALLE,PASEOS DE CA¥ADA HONDA,NA,NA,"100,,,",CALLE,PASEOS DE SAN JOSE DE GRACIA,7,0,0,16,22:00-08:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN PICK-UP 1986 NEGRO,Falso,1,1,0,Falso,NA,NISSAN,PICK-UP,1986,NEGRO,AB5383E,JN6ND1159GW009770,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.29605,21.96514,0,160
250751943,0,30430,ROBO DE VEHICULO,4,19/04/2025,16,6,5,FRACCIONAMIENTO,CHICAHUALES I,1055,1055,CALLE,GENOVEBO RIVERA,NA,NA,"600,,,",CALLE,CLEMENTE PONCE,7,0,0,12,18:00-05:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN DATSUN 1987 NEGRO,Falso,1,1,0,Falso,NA,NISSAN,DATSUN,1987,NEGRO,AF3423B,772002780,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.35122,21.94972,0,189
250781929,0,30430,ROBO DE VEHICULO,4,21/04/2025,17,1,5,FRACCIONAMIENTO,EL MEZQUITAL,902,902,CALLE,YAQUE,NA,NA,"210,,,",CALLE,CARDENCHE,7,3,0,26,03:00 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,HONDA CITY 2017 AZUL MARINO,Falso,20,13,0,Falso,NA,HONDA,CITY,2017,AZUL MARINO,AEC635B,LLCGM666XH3104583,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/10620/04-25,Falso,,,,01/01/1900,0,0,-102.35561,21.96642,0,203
250775458,0,30429,ROBO DE VEHICULO,4,22/04/2025,17,2,5,COMUNIDAD,LA TOMATINA,1078,1078,TERRACERIA,TERRACERIA,NA,NA,",,,",CALLE,SIN NOMBRE,7,1,0,25,01:00 a. m.,Falso,Verdadero,3,contusa,"1 HOMBRE,1 MUJER,DE 24 A 27 AÑOS","BRYAN DENISE HERNADEZ VALENZUELA,ALMA ISABEL TORRES LOPEZ",A,H,8,2,N,N,0,0,Falso,0,N,N,CHEVROLET AVEO 2022 BLANCO,Verdadero,1,1,0,Falso,NA,CHEVROLET,AVEO,2022,BLANCO,A464AAJ,LSGHD52H8ND080918,AGUASCALIENTES,1,TAXI 3464,Falso,TRANSITANDO,Falso,Falso,ND,Falso,AUTOTIANGUIS,5,AGS,22/04/2025,2,1,-102.41492,21.89612,0,199
250843044,0,30430,ROBO DE VEHICULO,4,30/04/2025,18,3,5,CONDOMINIO,RANCHO SAN MIGUEL,1011,1011,CALZADA,NAVARRA,NA,NA,",,,",PROLONGACION,GENERAL IGNACIO ZARAGOZA,7,0,0,14,13:56-20:50,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET CHEVY CONFORT 2009 GRIS,Verdadero,1,1,0,Falso,NA,CHEVROLET,CHEVY COMFORT,2009,GRIS,ABA625E,3G1FF61X99S128239,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/11251/04-25,Falso,SAN ANTONIO DE LOS HORCONES,5,JM,02/05/2025,5,5,-102.30897,21.95739,0,221
250863690,0,30429,ROBO DE VEHICULO,5,03/05/2025,18,6,5,COLONIA,LA LOMA,894,894,CALLE,NUBE,NA,NA,",,,",AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,7,16,36,22,04:36 p. m.,Falso,Falso,9,ninguna,6 HOMBRES,ND,H,H,8,0,N,N,2,0,Falso,0,N,N,CHEVROLET S-10 1995 NEGRO,Verdadero,1,1,0,Falso,NA,CHEVROLET,S-10,1995,NEGRO,AA3779A,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/11482/05-25,Falso,LA TROJE,5,JM,03/05/2025,6,5,-102.34537,21.95183,0,228
250920961,0,30430,ROBO DE VEHICULO,5,11/05/2025,19,7,5,LOCALIDAD,VALLADOLID,1036,1036,TERRACERIA,TERRACERIA A LA QUINTA,NA,NA,",,,",CALLE,SUSPIRO,7,0,0,24,22:30-23:30,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,MAZDA M3F 2016 GRIS,Falso,1,1,0,Verdadero,TERRACERIA,MAZDA,M3F,2016,GRIS,ND,JN1BN1W34G1341314,PERMISO,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.31332,22.0277,0,244
251117477,0,30430,ROBO DE VEHICULO,6,06/06/2025,23,5,5,COLONIA,CENTRO,938,938,CALLE,ALFAREROS,NA,NA,",,,",CALLE,NIAGARA,7,0,0,4,19:00-23:20,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN MARCH 1998 BLANCO,Verdadero,1,1,0,Falso,NA,NISSAN,MARCH,1998,BLANCO,ABA030G,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/14642/06-25,Falso,CENTRO,5,JM,06/06/2025,5,5,-102.34675,21.96069,0,281
251226557,0,30429,ROBO DE VEHICULO,6,22/06/2025,25,7,5,FRACCIONAMIENTO,CHICAHUALES II,1058,1058,CALLE,FELICIANO MARTINEZ CRUZ,NA,NA,"504,,,",CALLE,MARGARITAS,7,20,31,23,08:31 p. m.,Falso,Verdadero,4,fuego,1 HOMBRE,"""EL JAMON""",H,H,3,0,N,N,0,0,Falso,0,N,N,NISSAN PICK-UP 1987 ROJO,Falso,1,1,0,Falso,NA,NISSAN,PICK-UP,1987,ROJO,AA7288E,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.34983,21.94587,0,295
251234035,0,30430,ROBO DE VEHICULO,6,24/06/2025,26,2,5,CONDOMINIO,VIÑA ANTIGUA,995,995,AVENIDA,SIGLO XXI,NA,NA,",,,",AVENIDA,VIÑA ANTIGUA,7,0,0,6,05:00-11:00,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,GMC TERRAIN 2012 GRIS,Verdadero,1,1,0,Falso,NA,GMC,TERRAIN,2012,GRIS,ZHG183F,2GKFLUE52C6106561,ZACATECAS,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/16184/06-25,Falso,SIN DATOS,5,US,24/06/2025,2,5,-102.31251,21.94877,0,297
251279171,0,30430,ROBO DE VEHICULO,7,01/07/2025,27,2,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,930,930,CALLE,PASEOS DE EMILIANO ZAPATA,NA,NA,"201,,,",CALLE,PASEOS DE PEÑUELAS,7,4,50,26,04:50 a. m.,Verdadero,Falso,9,ninguna,4 HOMBRES,"RODRIGO ALVAREZ LONGARAY,ALNAD LOPEZ FRIAS,LESLY ANNETTE RODRIGUEZ ONTIVEROS,OMAR FERNANDO LOEZA HURTADO",H,H,8,4,N,N,0,0,Falso,0,N,N,HONDA ODISSEY 2014 PERLA,Verdadero,1,1,0,Falso,NA,HONDA,ODDYSEY,2014,PERLA,AEL197F,5KBRE5897EB801744,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,LOS CUERVOS,5,PE,06/07/2025,7,1,-102.29766,21.96643,0,309
251313036,0,30419,ROBO DE VEHICULO,7,06/07/2025,27,7,5,NINGUNO,LADRILLERAS JESUS MARIA,1057R,0,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,NINGUNO,7,4,30,26,04:30 a. m.,Falso,Verdadero,4,fuego,10 - 15 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,PEUGEOT 206 2009 NEGRO,Verdadero,12,1,0,Falso,NA,PEUGEOT,206,2009,NEGRO,ACN444C,8AD2AN6A39G005914,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/17124/07-25,Verdadero,MARAVILLAS,5,JM,06/07/2025,7,5,-102.35806,21.94428,0,315
251313036,0,30419,ROBO DE VEHICULO,7,06/07/2025,27,7,5,NINGUNO,LADRILLERAS JESUS MARIA,1057R,0,AVENIDA,SIGLO XXI,NA,NA,",,,",CALLE,NINGUNO,7,4,30,26,04:30 a. m.,Falso,Verdadero,4,fuego,10 - 15 HOMBRES,ND,H,H,8,0,N,N,0,0,Falso,0,N,N,DODGE CARAVAN 1996 VERDE,Falso,1,1,0,Falso,NA,DODGE,CARAVAN,1996,VERDE,ND,ND,SAN LUIS POTOSI,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Verdadero,,,,01/01/1900,0,0,-102.35813,21.94422,0,316
251320928,0,30420,ROBO DE VEHICULO,7,07/07/2025,28,1,5,FRACCIONAMIENTO,PASO BLANCO (VIÑEDOS EVA),1043,1043,CALLE,MOSCATEL,NA,NA,"208,,,",AVENIDA,INDEPENDENCIA,7,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,TOYOTA SIENNA 2005 AZUL,Falso,1,1,0,Falso,NA,TOYOTA,SIENNA,2005,AZUL,ADB964F,5TDZA22C95S244578,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/AGS/17204/07-25,Verdadero,,,,01/01/1900,0,0,-102.29555,21.95906,0,322
251353660,0,30419,ROBO DE VEHICULO,7,12/07/2025,28,6,5,LOCALIDAD,EL LLANO,1068,1068,CALLE,ADOLFO LOPEZ MATEOS,NA,NA,",,,",CALLE,JOSE LOPEZ PORTILLO,7,18,0,22,06:00 p. m.,Falso,Verdadero,3,contusa,"3 HOMBRES,1 VISTE PANTALON Y PLAYERA GRIS,OTRO PANTALON DE MEZCLILLA AZUL ROTO,PLAYERA BLANCA Y CHALECO NARANJA CON AMAR",ND,H,A,8,0,N,N,0,0,Falso,0,N,N,CATERPILLAR 416F2,Verdadero,1,1,0,Falso,NA,CATERPILLAR,ND,0,AMARILLO,ND,CAT0416FALBF03180,ND,0,RETROEXCAVADORA,Falso,PARADO,Falso,Falso,ND,Falso,"LOS JACALES,LEON GTO.",5,LEON,12/07/2025,6,12,-102.31162,21.94273,0,326
251397593,0,30430,ROBO DE VEHICULO,7,19/07/2025,29,6,5,FRACCIONAMIENTO,BUENAVISTA,1070,1070,CALLE,MARGARITAS,NA,NA,"188,,,",CALLE,BUENAVISTA,7,5,58,26,05:58 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET SILVERADO 2002 ROJO,Falso,1,1,0,Falso,NA,CHEVROLET,SILVERADO,2002,ROJO,ND,ND,ND,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.35727,21.97219,0,330
251437160,0,50301,ROBO DE VEHICULO,7,25/07/2025,30,5,5,FRACCIONAMIENTO,JACARANDAS,1054,1054,BOULEVARD,PASEO DE LOS CHICAHUALES,NA,NA,",,,",AVENIDA,ALEJANDRO DE LA CRUZ SAUCEDO,7,1,18,25,01:18 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,TOYOTA HILUX GRIS,Falso,1,1,0,Falso,NA,TOYOTA,HILUX,0,GRIS,ND,ND,ND,0,CAMIONETA,Falso,PARADO,Verdadero,Falso,ND,Falso,,,,01/01/1900,0,0,-102.33778,21.95496,0,356
251468223,0,50301,ROBO DE VEHICULO,7,29/07/2025,31,2,5,LOCALIDAD,LA FLORIDA,1026,1026,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,NA,NA,",,,",CALLE,SUR,7,13,20,21,01:20 p. m.,Falso,Falso,9,ninguna,1 HOMBRE,FABRICIO EMMANUEL DE LACRUZ ACOSTA,H,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN MARCH 2014 BLANCO,Verdadero,1,4,0,Falso,NA,NISSAN,MARCH,2014,BLANCO,AAD158F,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,LA FLORIDA,6,JM,29/07/2025,2,5,-102.3049,21.98369,0,355
251486395,0,30414,ROBO DE VEHICULO,8,01/08/2025,31,5,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,930,930,CALLE,PASEOS DE AMARILLAS,NA,NA,"223,,,",AVENIDA,PASEOS DE AGUASCALIENTES,7,0,0,1,dias solo,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,TOYOTA RAV4 2014 BLANCO,Verdadero,1,1,0,Falso,NA,TOYOTA,RAV4,2014,BLANCO,ADZ152E,ND,AGUASCALIENTES,0,CAMIONETA,Falso,PARADO,Falso,Verdadero,CI/AGS/19401/08-25,Verdadero,BARRIO LA SALUD,5,AGS,01/08/2025,5,1,-102.29396,21.968,0,354
251542655,0,30430,ROBO DE VEHICULO,8,08/08/2025,32,5,5,FRACCIONAMIENTO,EL MEZQUITAL,902,902,PROLONGACION,PLAN DE SAN LUIS,NA,NA,"301,,,",CALLE,EL MEZQUITAL,7,0,0,3,14:00-16:00,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,TOYOTA 1992 GRIS,Falso,1,1,0,Falso,NA,TOYOTA,ND,1992,GRIS,AAS052G,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,CI/AGS/20109/08-25,Verdadero,,,,01/01/1900,0,0,-102.35636,21.96711,0,367
251651453,0,30414,ROBO DE VEHICULO,8,24/08/2025,34,7,5,FRACCIONAMIENTO,PASEOS DE AGUASCALIENTES,930,930,CALLE,PASEOS DE MALPASO,NA,NA,"307,,,",CALLE,PASEOS DE JALTICHE,7,0,0,27,sin datos,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN SENTRA 2016 AZUL,Falso,1,1,0,Falso,NA,NISSAN,SENTRA,2016,AZUL,ADC636A,ND,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Verdadero,,,,01/01/1900,0,0,-102.30038,21.97116,0,389
251780145,0,30429,ROBO DE VEHICULO,9,13/09/2025,37,6,5,FRACCIONAMIENTO,VALLE DE MARGARITAS,918,918,AVENIDA,MARGARITAS,NA,NA,",,,",CALLE,CLAVEL,7,2,3,25,02:03 a. m.,Falso,Verdadero,4,fuego,"3 HOMBRES,VESTIMENTA NEGRA Y PASAMONTAÑAS","ANSELMO ANGEL FAUSTINO,RIGOBERTO VALENTIN ORTIZ,",H,M,8,2,N,N,0,0,Falso,0,N,N,FORD EDGE 2013 NEGRO,Verdadero,1,1,0,Falso,NA,FORD,EDGE,2013,NEGRO,ZHY032F,2FMDK3GC8DBB25387,ZACATECAS,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,CARR 45 NTE KM 33 SALITRILLO,5,PE,13/09/2025,6,7,-102.29324,21.99155,0,412
251782521,0,30430,ROBO DE VEHICULO,9,13/09/2025,37,6,5,FRACCIONAMIENTO,ARBOLEDAS PASO BLANCO,933,933,CIRCUITO,CEDRO,NA,NA,"270,,,",CIRCUITO,CEDRO,7,0,0,16,21:00-11:59,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,HONDA CIVIC 2002 PLATA,Verdadero,1,1,0,Falso,NA,HONDA,CIVIC,2002,PLATA,ABV962E,1HGEF15792L900121,AGUASCALIENTES,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,ARBOLEDAS PASO BLANCO,3,JM,13/09/2025,6,5,-102.29913,21.96311,0,413
251824787,0,30430,ROBO DE VEHICULO,9,19/09/2025,38,5,5,LOCALIDAD,TEPETATES,992,992,CALLE,LA PROVIDENCIA,NA,NA,"146,,,",CALLE,BENITO JUAREZ,7,4,18,26,04:18 a. m.,Falso,Falso,9,ninguna,ND,ND,ND,H,8,0,N,N,0,0,Falso,0,N,N,CHEVROLET PICK-UP 1997 CAFE,Verdadero,1,1,0,Falso,NA,CHEVROLET,PICK-UP,1997,CAFE,HA27686,ND,GUERRERO,0,CAMIONETA,Falso,PARADO,Falso,Falso,ND,Falso,"LOS ARENALES,JM",5,JM,01/01/1900,5,5,-102.31897,21.95241,0,418
252061149,0,30414,ROBO DE VEHICULO,10,23/10/2025,43,4,5,RANCHO,RANCHO SAN RAFAEL,1074R,0,CARRETERA,70 AGUASCALIENTES - JALPA,29,NA,",,,",CALLE,NINGUNO,7,0,0,5,00:00-05:59,Falso,Falso,9,ninguna,1 HOMBRE,"RODRIGO JOEL RAMIREZ CRUZ,JOSE MARIA SUAREZ VAZQUEZ",H,H,8,2,N,N,0,0,Falso,0,N,N,GMC SIERRA 2015 BLANCO,Verdadero,1,1,0,Falso,NA,GMC,SIERRA,2015,BLANCO,ZJ0963A,3GTU29EC8FG178519,ZACATECAS,0,CAMIONETA,Falso,PARADO,Falso,Verdadero,CI/AGS/26837/10-25,Verdadero,ALBERIA,5,PE,24/10/2025,5,1,-102.55643,21.91126,0,463
252088068,0,30429,ROBO DE VEHICULO,10,26/10/2025,43,7,5,NINGUNO,LADRILLERAS JM,1057R,0,AVENIDA,SIGLO XXI,NA,NA,"215,,,",CALLE,ROMAN LOERA,7,21,42,24,09:42 p. m.,Falso,Verdadero,4,fuego,"1 HOMBRE,1 MUJER",ND,A,H,8,0,N,N,0,0,Falso,0,N,N,DODGE CARAVAN 1996 VERDE,Verdadero,1,1,0,Falso,NA,DODGE,CARAVAN,1996,VERDE,VEN2343,2B4GP4438TR616106,SAN LUIS POTOSI,0,CAMIONETA,Falso,PARADO,Falso,Falso,CI/JMA01543/10-25,Falso,CARR 70 PTE.FRACC. COBALTO,5,JM,27/10/2025,1,5,-102.35745,21.94737,0,459
252184126,0,30430,ROBO DE VEHICULO,11,09/11/2025,45,7,5,COLONIA,EJIDAL,926,926,CALLE,VENUSTIANO CARRANZA,NA,NA,"309,,,",CALLE,FRANCISCO I MADERO,7,0,0,23,19:00-19:35,Falso,Falso,9,ninguna,ND,ND,ND,M,8,0,N,N,0,0,Falso,0,N,N,KIA K3 2024 GRIS,Falso,1,1,0,Falso,NA,KIA,K3,2024,GRIS,ND,ND,ND,0,COCHE,Falso,PARADO,Falso,Falso,ND,Falso,,,,01/01/1900,0,0,-102.35182,21.96749,0,470
252234898,0,30429,ROBO DE VEHICULO,11,16/11/2025,46,7,5,FRACCIONAMIENTO,VILLAS DE MONTECASINO,1041,1041,CALLE,PASEO DE MONTE CASSINO,NA,NA,",,,",CIRCUITO,SAN BENEDICTO NORTE,7,21,46,24,09:46 p. m.,Falso,Verdadero,1,cortante,"1 HOMBRE,1 MUJER,VISTE PLAYERA BLANCA Y PANTALON DE MEZCLILLA,EL HOMBRE PLAYERA NEGRA Y PANTALON DE MEZCLILLA",ND,A,H,8,0,N,N,0,0,Falso,0,N,N,NISSAN VERSA 2019 BLANCO,Verdadero,1,1,0,Falso,NA,NISSAN,VERSA,2019,BLANCO,A054AAF,3N1CN7AD0KK394686,AGUASCALIENTES,1,TAXI 054,Falso,TRANSITANDO,Falso,Falso,CI/AGS/28988/11-25,Falso,PASO BLANCO,5,JM,16/11/2025,7,5,-102.31247,21.99634,0,487
