FOLIO,FOLIO_REL,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,ID_ASEN,ID_COL,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,RANGO,HORARIO,PROCESO,VIOLENCIA,ARMA_US,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFEC,CAT_SOS,DETENIDO,DET_SPM,MOT_DET,LESION_AFE,LESION_PR,TRASL_HOSP,FALLECIDOS,T_VEH_SOS,DESCRIP,OBJ_ROBADO,HECHOS,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,DEN_CASIO,OID,LONG,LAT
242257216,0,30411,AUTOPARTES,12,2024-12-13,50,4,1,COLONIA,SAN MARCOS,145,145,CALLE,26 DE MARZO,0,NA,",,,",CALLE,TALAMANTES,6,10,55,20,09:0-11:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,2,22","Mochila, computo, autoestereo",0.00000,0.000000,false,1,3,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,58,-102.31317017,21.87918793
242257025,0,50305,AUTOPARTES,12,2024-12-13,50,4,1,COLONIA,INDUSTRIAL,240,240,CALLE,ALFREDO LEWIS,0,NA,",,,",AVENIDA,PETROLEOS MEXICANOS,6,0,0,1,Dias solo,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,13,0,59,-102.29308343,21.89928974
242262971,0,30403,AUTOPARTES,12,2024-12-14,50,6,6,BARRIO,CARBONERAS,1118,1118,CALLE,NIÐOS HEROES,0,NA,",,,",CALLE,ALVARO OBREGON SUR,7,2,9,25,00:00-02:59,true,false,9,Ninguna,1 HOMBRE,ND,H,M,8,0,ND,ND,0,0,false,0,N,N,41,Ninguno,0.00000,0.000000,false,4,4,AUTOMOVIL,VOLKSWAGEN,ND,1,1,0,60,-102.27043960,22.14774025
242263639,0,30411,AUTOPARTES,12,2024-12-14,50,6,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,226,226,CALLE,EXPOSICION INDUSTRIAL,0,NA,",,,",AVENIDA,POLIDUCTO,4,6,50,26,03:00-05:59,false,false,9,Ninguna,3 HOMBRES,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,46,Accesorios,0.00000,0.000000,false,2,1,CAMIONETA,NISSAN,XTRAIL,1,1,0,61,-102.24806296,21.90124250
242266435,0,30411,AUTOPARTES,12,2024-12-14,50,6,1,FRACCIONAMIENTO,BULEVAR,156,156,CALLE,HERNAN GONZALEZ,0,NA,",,,",CALLE,LUIS ADOLFO,5,0,0,9,6:00-18:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,23,3624,62,-102.29380899,21.86817804
242267135,0,30411,AUTOPARTES,12,2024-12-14,50,6,1,CONDOMINIO,OJOCALIENTE INEGI,576,576,AVENIDA,OJOCALIENTE,0,NA,",,,",CALLE,EL NOVILLO,4,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,12,11","Autoestereo, herramienta, ropa",0.00000,0.000000,false,1,3,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,63,-102.25070319,21.87706418
242268449,0,30411,AUTOPARTES,12,2024-12-14,50,6,5,FRACCIONAMIENTO,BUENAVISTA,1070,1070,CALLE,TULIPAN,0,NA,"433,,,",CALLE,REES FISCHER,7,21,52,21,12:00-15:29,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,SENTRA,1,13,0,64,-102.35828376,21.96906767
242266473,0,50107,AUTOPARTES,12,2024-12-14,50,6,1,FRACCIONAMIENTO,VILLA DE LA LOMA,336,336,BOULEVARD,GUADALUPANO,0,NA,",,,",CALLE,LOMA DEL CARDENAL,3,17,12,22,15:30-18:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,26,Bolso,0.00000,0.000000,false,3,1,AUTOMOVIL,FORD,FOCUS,1,6,0,65,-102.24707088,21.91323706
242272061,0,30403,AUTOPARTES,12,2024-12-15,50,7,5,FRACCIONAMIENTO,SOLIDARIDAD,1055,1055,CALLE,CHICAHUALES,0,NA,",,,",CALLE,DEL ARBOL,7,4,53,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,14,Bicicleta,0.00000,0.000000,false,4,1,CAMIONETA,ND,ND,1,2,0,66,-102.34976200,21.95387300
242191222,0,30904,AUTOPARTES,12,2024-12-04,49,3,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,75,CALLE,VILLA SERRANA,0,NA,",,,",CALLE,VILLA CONSTITUCION,3,1,30,25,00:00-02:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,6,0,67,-102.24782642,21.92629791
242192241,0,30411,AUTOPARTES,12,2024-12-04,49,3,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,INGENIERO MANUWEL GARCIA MARTINEZ,4,10,15,20,09:00-11:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"22,12","Autoestereo, ropa",0.00000,0.000000,false,4,3,AUTOMOVIL,VOLKSWAGEN,BEETLE,1,23,3577,68,-102.25661846,21.90577659
242194253,0,30411,AUTOPARTES,12,2024-12-04,49,3,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,627,627,BOULEVARD,JOSE MARIA CHAVEZ,0,NA,",,,",AVENIDA,SIGLO XXI,5,0,0,9,06:00-18:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,23","Autoestereo, equipo de sonido",0.00000,15000.000000,false,1,2,AUTOMOVIL,VOLKSWAGEN,JETTA,1,1,0,69,-102.29015711,21.84342222
242197555,0,30403,AUTOPARTES,12,2024-12-05,49,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,342,CALLE,CELIA MARIA MARTINEZ,0,NA,",,,",CALLE,GERONIMO DE LA CUEVA,3,4,20,26,03:00-05:59,false,false,9,9,nd,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,27,Sin datos,0.00000,0.000000,false,4,5,CAMIONETA,FORD,EXPLORER,1,1,4,70,-102.25746153,21.93340977
242197988,0,30411,AUTOPARTES,12,2024-12-05,49,4,1,COLONIA,ALTAVISTA,234,234,CALLE,JOSE MARIA AVILA,0,NA,",,,",AVENIDA,FUNDICION,6,3,26,26,03:00-05:59,false,false,9,Ninguna,3 HOMBRES,ND,H,H,8,0,ND,ND,0,0,false,0,CAMIONETA,"NISSAN, MOD. 2000, COLOR AZUL REY",46,Accesorios,0.00000,0.000000,false,2,2,CAMIONETA,NISSAN,ND,1,1,0,71,-102.30952383,21.89396453
242209074,0,30404,AUTOPARTES,12,2024-12-06,49,5,1,FRACCIONAMIENTO,OJO DE AGUA INFONAVIT,622,622,AVENIDA,JESUS YUREM,0,NA,",,,",AVENIDA,HEROE DE NACOZARI SUR,5,21,24,24,21:30-23:59,true,false,9,Ninguna,VARIOS HOMBRES,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,22,Autoestereo,0.00000,0.000000,false,1,2,CAMION,ND,ND,1,1,0,72,-102.28216443,21.86474637
242204863,0,30403,AUTOPARTES,12,2024-12-06,49,5,5,COLONIA,EJIDAL,926,926,CALLE,EMILIANO ZAPATA,0,NA,",,,",AVENIDA,CONSTITUCION,7,4,0,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,23,Equipo de sonido,0.00000,4000.000000,false,4,2,AUTOMOVIL,CHEVROLET,ASTRA,1,1,0,73,-102.35124439,21.96729985
242205367,0,30403,AUTOPARTES,12,2024-12-06,49,5,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,223,223,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,PROSPERIDAD,4,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,38,Otros,0.00000,0.000000,false,4,1,AUTOMOVIL,VOLKSWAGEN,JETTA,1,23,3583,74,-102.25307012,21.89609832
242207133,0,30411,AUTOPARTES,12,2024-12-06,49,5,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,CALLE,INGENIERO MANUEL GARCIA MARTINEZ,0,NA,",,,",AVENIDA,SIGLO XXI,3,16,23,22,15:00-18:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,27,Documentos,0.00000,0.000000,false,1,1,CAMIONETA,TOYOTA,ALDOUS,1,1,0,75,-102.25685867,21.90601510
242208542,0,30411,AUTOPARTES,12,2024-12-06,49,5,1,FRACCIONAMIENTO,MUJERES ILUSTRES,457,457,CALLE,JOSE GONZALEZ,0,NA,",,,",CALLE,30 DE SEPTIEMBRE,5,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,CHRYSLER,SHADOW,1,1,0,76,-102.25620163,21.85037195
242209049,0,30411,AUTOPARTES,12,2024-12-06,49,5,1,FRACCIONAMIENTO,BOSQUES DEL PRADO SUR,153,153,CALLE,SIERRA DE PINOS,0,NA,"220,,,",CALLE,SIERRA DE TEPOZTLAN,6,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,2,Computo,0.00000,0.000000,false,1,1,CAMIONETA,TOYOTA,HILUX,1,23,3587,77,-102.31096644,21.91320587
242209267,0,30411,AUTOPARTES,12,2024-12-06,49,5,1,FRACCIONAMIENTO,JARDINES DE LA CONVENCION 1A SECCION,497,497,AVENIDA,MARIANO ESCOBEDO,0,NA,",,,",AVENIDA,DE LA CONVENCION DE 1914 SUR,5,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"22,31","Autoestereo, mochila",0.00000,0.000000,false,1,2,CAMIONETA,MAZDA,ND,1,23,0,78,-102.27688267,21.86784151
242215469,0,50305,AUTOPARTES,12,2024-12-07,49,6,1,FRACCIONAMIENTO,S.T.E.M.A.,311,311,CALLE,RINCON DE ROMOS,0,NA,",,,",CALLE,JOSE H ESCOBEDO,5,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,1,AUTOMOVIL,ND,ND,1,0,0,79,-102.27389126,21.86881654
242219776,0,30403,AUTOPARTES,12,2024-12-08,49,7,1,FRACCIONAMIENTO,JESUS GOMEZ PORTUGAL,585,585,CALLE,CASIOPEA,0,NA,"105,,,",CALLE,TAURO,5,0,0,15,19:00-11:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,27,38","Mochila, documentos, otros",0.00000,0.000000,false,1,3,AUTOMOVIL,VOLKSWAGEN,POINTER,1,1,0,80,-102.27024879,21.87247695
242220216,0,30411,AUTOPARTES,12,2024-12-08,49,7,5,LOCALIDAD,CORRAL DE BARRANCOS,951,951,CALLE,NOGALES,0,NA,",,,",CALLE,HIGINIO CHAVEZ,7,4,30,26,03:00-05:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"26,46","Bolsa, accesorios",0.00000,0.000000,false,1,2,AUTOMOVIL,RENAULT,CLIO,1,13,0,81,-102.32675836,21.94644210
242226339,0,30403,AUTOPARTES,12,2024-12-08,49,7,1,FRACCIONAMIENTO,PILAR BLANCO,142,142,ANDADOR,DEL BUHO,0,9MK,"11,,,",AVENIDA,FAISAN,2,23,11,24,21:30-23:59,true,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,41,Ninguno,0.00000,0.000000,false,4,5,AUTOMOVIL,ND,ND,1,13,0,82,-102.29878815,21.85112686
242227595,0,30411,AUTOPARTES,12,2024-12-09,50,1,1,FRACCIONAMIENTO,VILLA LAS PALMAS III,388,388,CALLE,VILLA NORA,0,NA,",,,",PROLONGACION,IXTLAHUATL,5,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,23","Autoestereo, equipo de sonido",0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,23,3593,83,-102.23278644,21.86169492
242232416,0,30411,AUTOPARTES,12,2024-12-09,50,1,1,FRACCIONAMIENTO,PINTORES MEXICANOS,671,671,CALLE,JOSE LUIS CUEVAS,0,NA,",,,",CALLE,RENATO LEDUC,3,20,37,23,19:00-21:30,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"24,31,40","Bateria, mochila, tarjeta",0.00000,0.000000,false,1,3,CAMIONETA,FORD,EXPLORER,1,1,0,84,-102.26272700,21.92066312
242135496,0,30904,AUTOPARTES,11,2024-11-26,48,2,1,FRACCIONAMIENTO,TIERRA BUENA,196,196,CALLE,A,0,NA,",,,",CALLE,ARROZ,5,14,42,21,14:42,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,BICICLETA,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,ND,ND,1,2,0,85,-102.25251349,21.86156785
242162047,0,30446,AUTOPARTES,11,2024-11-30,48,6,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,220,CALLE,GUILBERTO LOPEZ VELARDE,0,NA,",,,",CALLE,DOCTOR ALFONSO RODRIGUEZ FRANCO,3,13,11,0,13:11,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,3,Celular,0.00000,8000.000000,false,3,1,CAMION,ND,ND,1,1,0,86,-102.25064311,21.91764423
242176839,0,30403,AUTOPARTES,12,2024-12-02,49,1,5,COLONIA,CENTRO,938,938,AVENIDA,SAN LORENZO,0,NA,",,,",CALLE,ALDAMA,7,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"26,22,3,28","Bolsa, autoestereo, celular, dinero",65000.00000,4000.000000,false,4,3,AUTOMOVIL,VOLKSWAGEN,POINTER,1,1,0,87,-102.34372429,21.95923310
242178490,0,30411,AUTOPARTES,12,2024-12-02,49,1,1,FRACCIONAMIENTO,MIRADOR DE LAS CULTURAS II,340,340,AVENIDA,LOMA DEL CARDENAL 103,0,NA,",,,",AVENIDA,LOMA DEL CARDENAL,3,7,0,19,07:00,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"26,3,38","Bolsa, celular, otros",0.00000,0.000000,false,1,1,AUTOMOVIL,DODGE,ATTITUDE,1,13,0,88,-102.24486196,21.91191195
242183289,0,30411,AUTOPARTES,12,2024-12-02,49,1,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,AVENIDA,SIGLO XXI,0,NA,",,,",BOULEVARD,GUADALUPANO,3,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,6","Mochila, tablet",0.00000,8000.000000,false,4,1,CAMIONETA,CHEVROLET,BLAZER,1,1,0,89,-102.25662213,21.90691735
242187413,0,30411,AUTOPARTES,12,2024-12-03,49,2,1,NO APLICA,DESARROLLO ESPECIAL BULEVARD A ZACATECAS,609,609,AVENIDA,AGUASCALIENTES NORTE,0,NA,",,,",BOULEVARD,A ZACATECAS,3,0,0,21,12:00-15:30,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TSURU,1,2,0,90,-102.29099625,21.91629160
242146600,0,30411,AUTOPARTES,11,2024-11-28,48,4,1,FRACCIONAMIENTO,PASEOS DE SAN ANTONIO,634,634,CALLE,PALERMO,0,NA,"121,1,,",AVENIDA,MONTE VESIBIO,5,0,0,4,19:00-06:00,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"24,54",Bateria,0.00000,0.000000,false,1,2,MOTOCICLETA,ND,ND,1,23,3555,91,-102.27558512,21.81368954
242146740,0,30403,AUTOPARTES,11,2024-11-28,48,4,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,167,CALLE,ACANTILADO,0,NA,"113,,,",ANDADOR,EL LLANO,2,0,0,16,17:00-06:00,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"27,38,22","Autoestereo, documentos, otros",0.00000,0.000000,false,4,1,AUTOMOVIL,DODGE,ATTITUDE,1,2,0,92,-102.29840100,21.84372000
242148897,0,30411,AUTOPARTES,11,2024-11-28,48,4,1,FRACCIONAMIENTO,VILLAS DE LA UNIVERS,138,591,CALLE,ABEDUL,0,NA,",,,",AVENIDA,UNIVERSIDAD,6,0,0,21,12:00-15:30,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"11,28","Herramienta, dinero",1800.00000,14000.000000,false,1,3,CAMIONETA,CHEVROLET,TORNADO,1,1,0,93,-102.30579545,21.90039164
242149359,0,30403,AUTOPARTES,11,2024-11-28,48,4,1,UNIDAD HABITACIONAL,POTREROS DEL OESTE,167,167,ANDADOR,TEJADOS,0,NA,",,,",ANDADOR,TEJADOS,2,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"3,26,38","Celular, otros, bolso",0.00000,26000.000000,false,4,1,AUTOMOVIL,AUDI,ND,1,1,0,94,-102.29834822,21.84545385
242149594,0,30403,AUTOPARTES,11,2024-11-28,48,4,1,FRACCIONAMIENTO,LINDAVISTA,258,258,CALLE,PAUL P HARRIS,0,NA,",,,",CALLE,ALFONSO HUMBERTO,5,0,0,3,12:00-18:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"26,26","Bolso, tarjetas",0.00000,0.000000,false,4,1,AUTOMOVIL,NISSAN,MARCH,1,1,0,95,-102.29299217,21.86966447
242152258,0,30411,AUTOPARTES,11,2024-11-29,48,5,1,FRACCIONAMIENTO,ANEXO BENITO PALOMINO,482,482,CALLE,GUILBERTO LOPEZ VELARDE,0,NA,"1103,,,",CALLE,FRANCISCOJUAREZ,3,0,0,18,Dias solo,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,46","Autoestero, accesorios",0.00000,0.000000,false,4,2,CAMION,DODGE,ND,1,6,0,96,-102.25055178,21.91922587
242153425,0,30403,AUTOPARTES,11,2024-11-29,48,5,6,FRACCIONAMIENTO,COSMOS II,1133,1133,CALLE,ANDROMEDA,0,NA,"300,,,",CALLE,ANTARES,7,8,0,19,08:00,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"29,27,28","Dinero, documentos, cartera",200.00000,0.000000,false,4,1,AUTOMOVIL,DODGE,ATTITUDE,1,1,0,97,-102.27854127,22.13867758
242159208,0,30411,AUTOPARTES,11,2024-11-30,48,6,1,FRACCIONAMIENTO,VALLE DEL CAMPESTRE,694,694,CALLE,SAN JUAN DE LOS LAGOS,0,NA,",,,",AVENIDA,LUIS DONALDO COLOSIO,6,0,0,16,19:00-06:00,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,28","Dinero, mochila",8500.00000,0.000000,false,1,1,CAMIONETA,FORD,LOBO,1,1,0,98,-102.31126370,21.92475216
242159513,0,30411,AUTOPARTES,11,2024-11-30,48,6,1,FRACCIONAMIENTO,VISTA DEL SOL I,570,570,CALLE,CENIT,0,NA,",,,",AVENIDA,ARQUEROS,5,0,0,16,19:00-05:59,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,24,Bateria,0.00000,0.000000,false,1,2,AUTOMOVIL,NISSAN,TSUBAME,1,1,0,99,-102.26955587,21.86295587
242159730,0,30411,AUTOPARTES,11,2024-11-30,48,6,1,ISLA,PIRULES,690,690,BOULEVARD,SAN MARCOS,0,NA,",,,",CALLE,SIN DATOS,2,0,0,16,19:00-05-59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,2,6","Mochila, tablet, equipo de computo",0.00000,0.000000,false,1,1,CAMIONETA,HONDA,CRV,1,13,0,100,-102.31983404,21.86347512
242168177,0,30411,AUTOPARTES,12,2024-12-01,48,7,5,FRACCIONAMIENTO,EL MEZQUITAL,902,902,CALLE,TAHI,0,NA,",,,",CALLE,MEZQUITAL,7,0,0,25,00:00-02:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,39,Sin datos,0.00000,0.000000,false,1,5,AUTOMOVIL,VOLKSWAGEN,POINTER,1,1,0,101,-102.35658534,21.96749011
242169622,0,30411,AUTOPARTES,12,2024-12-01,48,7,1,FRACCIONAMIENTO,OJOCALIENTE FOVISSSTE,587,587,CALLE,CERRO DE LOS GALLOS,0,NA,",,,",CALLE,CERRO DE CAPIRE,5,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,46,Tapas,0.00000,0.000000,false,2,2,CAMIONETA,TOYOTA,HILUX,1,1,0,102,-102.25978245,21.87168616
242170159,0,30411,AUTOPARTES,12,2024-12-01,48,7,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,210,CALLE,SIERRA DEL PARNASO,0,NA,",,,",CALLE,SIERRA MADRE DEL SUR,3,0,0,27,Sin datos,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"24,22","Bateria, estereo",0.00000,0.000000,false,4,2,CAMIONETA,NISSAN,ND,1,6,0,103,-102.25136226,21.91006176
242174108,0,30403,AUTOPARTES,12,2024-12-01,48,7,1,COLONIA,MARTINEZ DOMINGUEZ,514,514,CALLE,ANGEL GONZALEZ,0,NA,",,,",BOULEVARD,JOSE MARIA CHAVEZ,2,0,0,22,15:30-18:59,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,12","Mochila, ropa",0.00000,0.000000,false,1,1,CAMIONETA,MAZDA,ND,1,1,0,104,-102.29318500,21.85674500
242135329,0,30446,AUTOPARTES,11,2024-11-26,48,2,5,FRACCIONAMIENTO,ARBOLEDAS PASO BLANCO,933,331,CALLE,PASEOS DE SANTA ROSA DE LIMA,0,NA,",,,",CIRCUITO,ROBLE,7,14,6,21,14:06,true,false,9,Ninguna,1 HOMBRE,ND,H,A,8,0,ND,ND,0,0,false,0,N,N,26,Bolsa,0.00000,0.000000,false,3,1,CAMIONETA,FORD,WINDSTAR,1,1,0,105,-102.29893276,21.96475274
242144652,0,30403,AUTOPARTES,11,2024-11-27,48,3,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,1142P,1142,CARRETERA,45,0,NA,",,,",CALLE,SIN DATOS,7,21,53,24,21:53,true,false,9,Ninguna,1 HOMBRE,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"31,29,3,28,40","Mochila, cartera, dinero, celular, tarjetas",0.00000,0.000000,false,1,1,TRAILER,ND,ND,1,1,0,106,-102.28383888,22.12541588
242144654,0,30403,AUTOPARTES,11,2024-11-27,48,3,1,FRACCIONAMIENTO,MISION DEL CAMPANARIO,651,651,CALLE,MISION DE SANTA CRUZ,0,NA,",,,",CALLE,PASEO DE LA CRUZ,6,21,54,24,21:54,false,false,9,Ninguna,ND,ND,ND,M,8,0,ND,ND,0,0,false,0,N,N,"2,31,6","Equipo de computo, tecnologia, mochila",0.00000,30000.000000,false,4,1,AUTOMOVIL,NISSAN,SENTRA,1,1,0,107,-102.32024191,21.93293736
242133291,0,30411,AUTOPARTES,11,2024-11-26,48,2,1,FRACCIONAMIENTO,ARROYO EL MOLINO,349,349,AVENIDA,ARROYO DEL MOLINO,0,NA,",,,",PROLONGACION,ARTICULO 12,3,6,31,19,06:31,true,false,9,Ninguna,2 HOMBRES,ND,H,A,8,0,ND,ND,0,0,false,0,N,N,"24,22","Bateria, Autoestereo",0.00000,0.000000,false,4,2,CAMIONETA,MAZDA,ND,1,2,0,108,-102.28990257,21.93514396
242133372,0,30403,AUTOPARTES,11,2024-11-26,48,2,5,FRACCIONAMIENTO,AGUA CLARA,925,925,CALLE,AGUA DURA,0,NA,",,,",CALLE,LA PALMA,7,0,0,5,00:06:00,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,38","Mochila, otros",0.00000,0.000000,false,4,1,CAMIONETA,DODGE,RAM,1,1,0,109,-102.33746171,21.95861868
242135960,0,30411,AUTOPARTES,11,2024-11-26,48,2,1,COLONIA,OLIVARES SANTANA,649,649,CALLE,BENJAMIN DE LA MORA,0,NA,"109,,,",AVENIDA,FUNDICION,6,0,0,27,Sin datos,true,false,9,Ninguna,2 HOMBRES,ND,H,H,8,0,ND,ND,0,0,false,0,N,N,38,Otros,0.00000,0.000000,false,1,1,CAMIONETA,NISSAN,ND,1,2,0,110,-102.31192567,21.89506670
242137217,0,30403,AUTOPARTES,11,2024-11-26,48,2,1,FRACCIONAMIENTO,GRANJAS CAMPESTRE,695,695,CALLE,POTREROS,0,NA,"101,,,",CALLE,LAS TROJES,6,19,25,23,19:25,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"31,2","Mochila, equipo de computo",1.00000,20000.000000,false,4,1,AUTOMOVIL,FORD,FIESTA,1,1,0,111,-102.31570755,21.92541902
242139935,0,30411,AUTOPARTES,11,2024-11-27,48,3,1,FRACCIONAMIENTO,REAL DE HACIENDAS,307,307,CALLE,HACIENDA DE CORTES,0,NA,"208,,,",CALLE,HACIENDA SAN FRANCISCO JAVIER,4,0,0,1,Dias solo,false,false,9,Ninguna,ND,ND,ND,H,8,0,ND,ND,0,0,false,0,N,N,"22,23","Bateria, equipo de sonido",0.00000,0.000000,false,1,2,AUTOMOVIL,CHEVROLET,CHEVY,1,1,0,112,-102.24233756,21.89417666
242114197,0,30446,AUTOPARTES,11,2024-11-23,47,6,1,FRACCIONAMIENTO,NAZARIO ORTIZ GARZA,222,222,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,INGENIERO MANUEL GARCIA MARTINEZ,3,19,14,23,19:14,true,false,9,Ninguna,1 HOMBRE,ND,H,H,8,1,ND,ND,0,0,false,0,N,N,6,Tecnologia,0.00000,0.000000,false,0,0,AUTOMOVIL,ND,ND,1,4,0,113,-102.25667562,21.90586448
