FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,HORA,MINUTOS,HORARIO,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,SEX_AGRE,SEX_AFECT,CAT_SOS,TRASL_HOSP,FALLECIDOS,DETENIDO,DET_SPM,LESIONADO,T_VEH_SOS,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,MEC_ROBO,MODALIDAD,TIPO_VEHIC,MARCA_AFEC,SUBMA_AFEC,CORP_ACUD,CIERRE_COR,LON,CASIOPEA,OID,LONG,LAT
230653248,30411,AUTOPARTES,5,2023-05-20,20,6,23,6,14,5,EJIDO,LA TOMATINA,1078,CALLE,SIN DATOS,0,NA,",,,",TERRACERIA,A LA TOMATINA,7,false,false,9,3 HOMBRES,,ND,ND,8,false,0,0,ND,0,MOTOCICLETA,N,"31,38,28,3",4000,3000,false,1,2,CAMIONETA,CHEVROLET,S10,1,1,-102.40660000,0,1306,-102.40666147,21.90535201
230653248,30411,AUTOPARTES,5,2023-05-20,20,6,23,6,14,5,EJIDO,LA TOMATINA,1078,CALLE,SIN DATOS,0,NA,",,,",TERRACERIA,A LA TOMATINA,7,false,false,9,3 HOMBRES,,ND,ND,8,false,0,0,ND,0,MOTOCICLETA,N,"11,22,6,28",0,500,false,1,2,AUTOMOVIL,NISSAN,TIIDA,1,1,-102.40650000,0,1307,-102.40658750,21.90534860
64110019,30411,AUTOPARTES,6,2023-06-01,22,4,9,15,27,6,COLONIA,PROGRESO SUR,1131,CALLE,TEODORO OLIVARES SUR,0,NA,",,,",SIN DATOS,SIN DATOS,7,false,false,9,ND,ND,N,N,8,false,0,0,ND,0,N,N,"26,28,27",100,0,false,1,1,AUTOMOVIL,ND,ND,1,28,-102.28260000,0,1308,-102.28265961,22.14251461
64110020,30411,AUTOPARTES,6,2023-06-07,23,3,7,23,27,6,FRACCIONAMIENTO,COSMOS III,1133,CALLE,ORION,0,NA,",,,",CALLE,MERCURIO,7,false,false,9,ND,ND,N,N,8,false,0,0,ND,0,N,N,"22,6,38",0,0,false,1,3,AUTOMOVIL,ND,ND,1,1,-102.27890000,0,1309,-102.27893415,22.13767644
64110021,30411,AUTOPARTES,6,2023-06-07,23,3,19,24,27,6,COLONIA,ZONA CENTRO,1130,CALLE,VENUSTIANO CARRANZA,0,NA,",,,",CALLE,VALENTIN GOMEZ FARIAS NORTE,7,false,false,9,ND,ND,N,N,8,false,0,0,ND,0,N,N,"26,29,3",0,0,false,1,1,AUTOMOVIL,ND,ND,1,28,-102.27580000,0,1310,-102.27580004,22.14872037
230918773,30411,AUTOPARTES,7,2023-07-13,28,4,23,13,24,1,COLONIA,FATIMA,503,CALLE,LAGOS DE MORENO,0,NA,",,,",AVENIDA,UNIVERSIDAD,6,false,false,9,ND,ND,A,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,NISSAN,NP300,1,1,-102.31110000,0,1311,-102.31113187,21.91094227
230983721,30403,AUTOPARTES,7,2023-07-26,30,3,17,6,22,1,FRACCIONAMIENTO,MORELOS I,598,CALLE,ARTILLERO MIER,0,NA,",,,",AVENIDA,MARIANO HIDALGO,5,true,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,ND,ND,39,0,0,false,4,5,AUTOMOVIL,CHEVROLET,MATIZ,1,1,-102.25640000,0,1312,-102.25644010,21.85551626
230986019,30403,AUTOPARTES,7,2023-07-27,30,4,3,21,26,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,PROFESOR RICARDO GARCIA MENDOZA,0,NA,",,,",CALLE,PROFESOR JOSE RAMIREZ PALOS,2,true,true,1,1 HOMBRE 1 MUJER,ND,A,H,8,false,0,1,ND,0,N,N,39,0,0,false,4,5,CAMIONETA,DODGE,CARAVAN,1,4,-102.32120000,0,1313,-102.32120360,21.85475103
114110024,30411,AUTOPARTES,7,2023-07-08,27,6,20,19,27,9,RURAL,EL REALENGO,1248P,CALLE,HUMBERTO CASTILLO,0,NA,",,,",NA,NA,7,false,false,9,ND,ND,D,D,8,false,0,0,ND,0,N,N,"22,23",0,0,false,1,2,CAMION,ND,ND,1,28,-102.23140000,0,1314,-102.23145469,22.28435873
114110023,30411,AUTOPARTES,7,2023-07-11,28,2,6,39,27,11,FRACCIONAMIENTO,SAN JOSE DEL BARRANCO,1301,CALLE,BIENESTAR,0,NA,"429,,,",CALLE,PROGRESO,7,false,false,9,ND,ND,N,N,8,false,0,0,ND,0,N,N,"22,23,25",0,0,false,1,2,AUTOMOVIL,TOYOTA,COROLLA,1,27,-102.25970000,0,1315,-102.25972586,22.06701319
231053918,30411,AUTOPARTES,8,2023-08-10,32,4,13,30,21,3,RURAL,SAN TADEO,861,CALLE,5 DE MAYO,0,NA,",,,",CALLE,CENTENARIO,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,NISSAN,ND,1,1,-102.70030000,0,1316,-102.70039123,21.92021859
231056316,30403,AUTOPARTES,8,2023-08-10,32,4,22,45,24,4,FRACCIONAMIENTO,REFUGIO DE PROVIDENCIA (LA PROVIDENCIA),889,CALLE,CUAUHTEMOC,0,NA,",,,",CARRETERA,CARRETERA 25,7,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,41,0,0,false,4,5,CAMIONETA,DODGE,DAKOTA,1,6,-102.25930000,0,1317,-102.25933347,22.34695404
231057769,30411,AUTOPARTES,8,2023-08-11,32,5,10,7,1,3,RURAL,CRUCERO LAS PILAS,861,CARRETERA,FEDERAL A JALPA,0,NA,",,,",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,7,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,24,0,0,false,4,2,AUTOMOVIL,NISSAN,SENTRA,1,3,-102.75900000,0,1318,-102.75909493,21.82826528
23109490,30403,AUTOPARTES,8,2023-08-11,32,5,18,12,23,1,FRACCIONAMIENTO,MEXICO,624,CALLE,SAN BARTOLO,0,NA,"304,,,",CALLE,TABASCO,5,true,false,9,1 MUJER,ND,M,H,8,false,0,0,N,0,N,N,41,0,0,false,4,4,AUTOMOVIL,HONDA,CIVIC,1,1,-102.28220000,0,1319,-102.28225286,21.85818882
231077519,30403,AUTOPARTES,8,2023-08-15,33,2,3,38,26,1,FRACCIONAMIENTO,LAS CUMBRES,218,CALLE,LA UNION,0,NA,",,,",CALLE,PICACHO PONIENTE,3,true,false,9,1 HOMBRE,VECINO,H,H,6,false,0,0,ND,0,N,N,22,0,0,false,4,2,AUTOMOVIL,NISSAN,TSURU,1,1,-102.26000000,0,1320,-102.26005176,21.90980791
231080764,30411,AUTOPARTES,8,2023-08-15,33,2,22,43,24,1,BARRIO,EL ENCINO,517,CALLE,HEROES DE CHAPULTEPEC,0,NA,",,,",AVENIDA,JOSE MARIA CHAVEZ,1,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,HYUNDAI,ECO,1,1,-102.29600000,0,1321,-102.29606770,21.87789337
231081640,30411,AUTOPARTES,8,2023-08-16,33,3,6,51,19,1,FRACCIONAMIENTO,VILLA LOMA DORADA,75,CALLE,VILLA AHUMADA,0,NA,"127,,,",CALLE,CELESTINO LOPEZ SANCHEZ,3,false,false,9,ND,ND,H,H,8,false,0,0,ND,0,N,N,"24,38",0,0,false,1,3,AUTOMOVIL,VOLKSWAGEN,POINTER,1,1,-102.24640000,0,1322,-102.24645838,21.92779141
231082997,30403,AUTOPARTES,8,2023-08-16,33,3,14,10,21,6,RURAL,LAS ANIMAS,1145,CARRETERA,71  NORTE,0,NA,",,,",NA,NA,7,false,false,9,ND,ND,NA,H,8,false,0,0,ND,0,N,N,"24,22",0,2200,false,4,2,CAMIONETA,FORD,ND,1,1,-102.26400000,0,1323,-102.26406991,22.09251466
231124035,30411,AUTOPARTES,8,2023-08-25,34,5,11,19,10,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,221,CALLE,LA PROVIDENCIA,0,NA,"109,,,",AVENIDA,GIGANTE,3,false,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,N,N,"22,38",0,0,false,1,3,CAMIONETA,MAZDA,ND,23,1,-102.26080000,0,1324,-102.26087547,21.90906931
231128028,30411,AUTOPARTES,8,2023-08-26,34,6,2,17,21,1,FRACCIONAMIENTO,LA FUENTE,257,AVENIDA,LAS AMERICAS,0,NA,",,,",CALLE,BOGOTA,2,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,CHEVROLET,SILVERADO,1,6,-102.30160000,0,1325,-102.30166265,21.87168617
231128226,30411,AUTOPARTES,8,2023-08-26,34,6,3,10,25,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,588,CALLE,PALMA REAL,0,NA,",,,",CALLE,PALMA MEXICANA,5,true,false,9,1 HOMBRE,ND,H,M,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,FORD,EXPLORER,23,13,-102.24040000,0,1326,-102.24040688,21.86567171
231129170,30411,AUTOPARTES,8,2023-08-26,34,6,11,11,20,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,CAJITITLAN,0,NA,"132,,,",AVENIDA,RIBERA DE LA CHAPALA,7,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"6,22,23",0,4000,false,1,2,AUTOMOVIL,ND,ND,1,6,-102.25110000,0,1327,-102.25110930,21.95443100
231131241,30411,AUTOPARTES,8,2023-08-26,34,6,19,15,1,1,FRACCIONAMIENTO,OJOCALIENTE I,190,CALLE,PUERTECITO,0,NA,"134,,,",AVENIDA,OJOCALIENTE,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,46,0,0,false,2,2,CAMIONETA,GMC,ND,1,13,-102.25340000,0,1328,-102.25341489,21.87994900
231133724,30411,AUTOPARTES,8,2023-08-27,35,7,2,58,26,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,CALLE,SEGUNDO UXMAL,0,NA,",,,",CALLE,BONAMPAK,5,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"22,31",0,4000,false,1,3,AUTOMOVIL,CHEVROLET,BEAT,1,6,-102.25650000,0,1329,-102.25653646,21.86489958
231134541,30411,AUTOPARTES,8,2023-08-27,35,7,6,37,25,1,FRACCIONAMIENTO,OJOCALIENTE INEGI,576,CALLE,LAS CUMBRES,0,NA,",,,",CALLE,LOS CONOS,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,6,-102.24960000,0,1330,-102.24964677,21.87770754
231135008,30411,AUTOPARTES,8,2023-08-27,35,7,10,21,20,1,FRACCIONAMIENTO,BALCONES DE ORIENTE,376,CALLE,PIE DE LA CUESTA,0,NA,",,,",AVENIDA,SAN FRANCISCO DE LOS VIVEROS,4,false,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,N,N,22,0,0,false,1,2,AUTOMOVIL,ND,ND,1,6,-102.23110000,0,1331,-102.23110785,21.88688918
231135201,30411,AUTOPARTES,8,2023-08-27,35,7,11,39,24,1,FRACCIONAMIENTO,FIDEL VELAZQUEZ,216,CALLE,FUENTE DE TREVI,0,NA,",,,",CALLE,FUENTE DE NEPTUNO,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"22,23,11,31,24",0,5000,false,1,3,AUTOMOVIL,CHEVROLET,CHEVY,23,6,-102.26080000,0,1332,-102.26088725,21.88932771
231139284,30403,AUTOPARTES,8,2023-08-28,35,1,4,12,26,1,FRACCIONAMIENTO,EJIDO CUMBRES,210,CALLE,JOSE REFUGIO VELASCO,0,NA,"128,,,",CALLE,SIERRA TAMAZULAPAN,3,true,false,9,1 HOMBRE,ND,H,M,8,false,0,0,ND,0,N,N,22,0,1400,false,4,2,AUTOMOVIL,NISSAN,TSURU,23,1,-102.25410000,0,1333,-102.25419293,21.90536593
231139342,30411,AUTOPARTES,8,2023-08-28,35,1,5,32,4,1,FRACCIONAMIENTO,BONAFORTUNA,445,CALLE,CATEQUISTAS,0,NA,",,,",CALLE,POZO DE RUBI,3,false,false,9,ND,ND,SD,H,8,false,0,0,SD,0,N,N,"22,23",0,16000,false,1,2,CAMIONETA,FORD,PICK-UP,23,1,-102.28280000,0,1334,-102.28281139,21.92245922
231141970,30411,AUTOPARTES,8,2023-08-28,35,1,18,29,1,1,FRACCIONAMIENTO,SOBERANA CONVENCION REVOLUCIONARIA,228,CALLE,ARTICULO 23,0,NA,",,,",CALLE,GENERAL ANTONIO VILLAREAL,3,false,false,9,ND,ND,N,H,8,false,0,0,ND,0,N,N,37,0,0,false,5,2,AUTOMOVIL,CHEVROLET,AVEO,1,1,-102.28090000,0,1335,-102.28090038,21.93605662
231144345,30411,AUTOPARTES,8,2023-08-29,35,2,11,24,27,1,FRACCIONAMIENTO,SOLIDARIDAD I,459,CALLE,TRANSPORTE,0,NA,",,,",CALLE,FRATERNIDAD,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"31,28,15",0,170000,false,1,1,AUTOMOVIL,CHEVROLET,CHEVY,23,1,-102.24390000,0,1336,-102.24397149,21.87079360
104110025,30411,AUTOPARTES,8,2023-08-02,31,3,0,26,5,10,RURAL,SANDOVALES (SAN MIGUEL DE LOS SANDOVALES),1277,CALLE,SAUCE,0,NA,",,,",CALLE,ALAMO,7,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,"24,11,22",0,7000,false,1,3,AUTOMOVIL,ND,ND,1,27,-102.10970000,0,1337,-102.10970190,21.88782898
64110026,30411,AUTOPARTES,8,2023-08-08,32,2,1,48,27,6,RURAL,MIGUEL ALEMAN (SECADORA),1142,CARRETERA,45 NORTE,0,NA,",,,",NA,NA,7,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,"12,38,28",1500,1500,false,1,1,ND,ND,ND,1,28,-102.28440000,0,1338,-102.28440324,22.12661193
114110027,30411,AUTOPARTES,8,2023-08-08,32,2,14,15,27,11,COLONIA,28 DE ABRIL,1352,CALLE,5 DE MAYO,0,NA,",,,",CALLE,21 DE MARZO,7,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,"3,11,28",600,4000,false,1,1,ND,ND,ND,1,28,-102.26150000,0,1339,-102.26153229,22.06427917
74110028,30411,AUTOPARTES,8,2023-08-27,35,3,14,15,27,7,COLONIA,LINDAVISTA,1176,CALLE,NUEVA,0,NA,",,,",CALLE,27 DE SEPTIEMBRE,7,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,15,0,0,false,3,1,AUTOMOVIL,ND,ND,1,28,-102.33770000,0,1340,-102.33773914,22.17586955
74110029,30411,AUTOPARTES,9,2023-09-01,35,5,6,35,27,7,FRACCIONAMIENTO,SOLIDARIDAD,1201,CALLE,MATIAS MARIN VARGAS,0,NA,",,,",CALLE,VICTOR CASTORENA,7,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,11,0,0,false,1,1,AUTOMOVIL,ND,ND,1,28,-102.32900000,0,1341,-102.32903960,22.22384070
74110030,30411,AUTOPARTES,9,2023-09-14,37,4,15,50,27,7,BARRIO,EL CHAVEÑO,1174,CALLE,GUADALUPE,0,NA,",,,",CALLE,DOLORES HIDALGO,7,false,false,9,ND,ND,ND,ND,8,false,0,0,N,0,N,N,28,0,7000,false,1,1,AUTOMOVIL,ND,ND,1,28,-102.31650000,0,1342,-102.31656727,22.23379273
114110031,30411,AUTOPARTES,9,2023-09-24,39,7,3,45,27,11,FRACCIONAMIENTO,HIDALGO,1304,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,0,NA,",,,",PROLONGACION,SAUCE,7,false,false,9,ND,ND,ND,ND,8,false,0,0,N,0,N,N,22,0,0,false,1,2,CAMIONETA,LINCOLN,ND,1,28,-102.26830000,0,1343,-102.26834056,22.07047365
94110032,30411,AUTOPARTES,9,2023-09-10,37,7,8,22,27,6,COMUNIDAD,PUERTA CARBONERAS,1151,CALLE,ALVARO OBREGON,0,NA,",,,",CALLE,EMILIANO ZAPATA,7,false,false,9,ND,ND,N,N,8,false,0,0,ND,0,N,N,"22,6,23",0,18000,false,1,2,AUTOMOVIL,ND,ND,1,28,-102.24870000,0,1344,-102.24871673,22.16681395
114110033,30411,AUTOPARTES,9,2023-09-29,39,5,16,58,27,11,FRACCIONAMIENTO,SAN JOSE DE BUENAVISTA,1311,AVENIDA,JUAREZ SUR,0,NA,",,,",CALLE,FRANCISCO ROMO JIMENEZ,7,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,ND,ND,1,28,-102.27400000,0,1345,-102.27401873,22.07219921
114110034,30411,AUTOPARTES,10,2023-10-08,41,7,9,52,27,11,FRACCIONAMIENTO,REVOLUCION,1310,AVENIDA,FRANCISCO VILLA,0,NA,",,,",CALLE,JESUS TERAN,7,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,22,0,0,false,1,2,AUTOMOVIL,ND,ND,1,28,-102.26720000,0,1346,-102.26725016,22.07751844
114110035,30411,AUTOPARTES,10,2023-10-08,41,7,10,8,27,11,FRACCIONAMIENTO,LA  RIBERA,1340,CALLE,CAJITITLAN,0,NA,",,,",CALLE,COYOACAN,7,false,false,9,ND,ND,ND,ND,8,false,0,0,ND,0,N,N,"22,23",0,0,false,1,2,AUTOMOVIL,ND,ND,1,28,-102.25010000,0,1347,-102.25017535,21.95494653
231360288,30411,AUTOPARTES,10,2023-10-11,41,3,11,28,4,1,FRACCIONAMIENTO,LOMAS DEL AJEDREZ,462,CALLE,PARTIDA,0,NA,"144,,,",CALLE,FIANCHETO,5,false,false,9,ND,ND,ND,M,8,false,0,0,N,0,N,N,11,0,0,false,1,1,CAMIONETA,TOYOTA,ND,1,1,-102.25530000,0,1348,-102.25532224,21.84050921
231380004,30411,AUTOPARTES,10,2023-10-15,42,7,10,45,20,1,FRACCIONAMIENTO,C.N.O.P. ORIENTE,687,BOULEVARD,GUADALUPANO,0,NA,",,,",CALLE,JOSE REFUGIO VELAZCO,3,false,false,9,1 HOMBRE,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,DODGE,VOYAGUER,1,1,-102.26710000,0,1349,-102.26710933,21.90409707
231380004,30411,AUTOPARTES,10,2023-10-15,42,7,10,45,20,1,FRACCIONAMIENTO,C.N.O.P. ORIENTE,687,BOULEVARD,GUADALUPANO,0,NA,",,,",CALLE,JOSE REFUGIO VELAZCO,3,false,false,9,1 HOMBRE,,ND,H,0,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMIONETA,ND,ND,1,1,-102.26710000,0,1350,-102.26710608,21.90405492
231389297,30101,AUTOPARTES,10,2023-10-17,42,2,12,5,1,1,FRACCIONAMIENTO,HACIENDAS DE AGUASCALIENTES,530,CALLE,HACIENDA LAS AMARILLAS,0,NA,",,,",CALLE,HACIENDA MESILLAS,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,37,0,0,false,5,2,AUTOMOVIL,ND,ND,1,13,-102.24900000,0,1351,-102.24906194,21.89100953
231402938,30446,AUTOPARTES,10,2023-10-20,42,5,11,9,20,1,COLONIA,OLIVARES SANTANA,649,CALLE,J MA LOPEZ DE NAVA,0,NA,",,,",CALLE,AURELIO GONZALEZ,6,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"31,30,27,29,28",0,0,false,1,2,CAMION,ND,ND,1,1,-102.31270000,0,1352,-102.31271039,21.89318066
231407897,30446,AUTOPARTES,10,2023-10-21,42,6,9,23,20,1,FRACCIONAMIENTO,LOS LAURELES II,531,CALLE,EL LAUREL NORTE,0,NA,",,,",CALLE,EL LAUREL ORIENTE,4,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,"31,29,27,38",0,0,false,1,2,AUTOMOVIL,ND,ND,1,2,-102.23840000,0,1353,-102.23844958,21.90496618
231420220,30904,AUTOPARTES,10,2023-10-23,43,1,11,52,20,1,FRACCIONAMIENTO,JARDINES DE LA ASUNCION,516,AVENIDA,JOSE MARIA CHAVEZ,0,NA,",,,",CALLE,FRAY ANTONIO DE SEGOVIA,5,false,false,9,1 HOMBRE,ND,H,H,8,false,0,0,ND,0,VEHICULO,TAXI NUM.262,24,0,0,false,1,2,AUTOMOVIL,CHEVROLET,CAVALIER,1,13,-102.29310000,0,1354,-102.29316275,21.86042191
231428693,30904,AUTOPARTES,10,2023-10-25,43,3,9,42,20,1,FRACCIONAMIENTO,CIUDAD INDUSTRIAL,627,AVENIDA,JOSE MARIA CHAVEZ,0,NA,",,,",AVENIDA,SIGLO XXI,5,true,false,9,1 HOMBRE,ND,H,M,8,false,0,0,ND,0,BICICLETA,N,46,0,0,false,2,2,AUTOMOVIL,NISSAN,VERSA,1,2,-102.29010000,0,1355,-102.29019774,21.84435921
231434184,30446,AUTOPARTES,10,2023-10-26,43,4,13,14,4,1,FRACCIONAMIENTO,REENCUENTRO,378,AVENIDA,MARGARITA MAZA DE JUAREZ,0,NA,",,,",AVENIDA,DE LA TORRE,5,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,35,0,0,false,1,2,CAMIONETA,NISSAN,PICK UP,1,13,-102.25100000,0,1356,-102.25101247,21.84138317
231441832,30446,AUTOPARTES,10,2023-10-27,43,5,23,0,24,1,CONDOMINIO,RINCONADA DEL PUERTECITO II,441,CALLE,CONSTITUCONALISTAS,0,NA,",,,",CALLE,PUERTO VACAMONTE,3,false,false,9,1 HOMBRE,ND,H,0,8,false,0,0,ND,0,N,N,11,0,0,false,2,1,CAMIONETA,ND,ND,1,1,-102.26720000,0,1357,-102.26723752,21.93745797
231443853,30446,AUTOPARTES,10,2023-10-28,43,6,10,24,4,1,BARRIO,BARRIO SAN MARCOS,85,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,0,NA,",,,",CALLE,EDUARDO J CORREA,1,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,14,0,3500,false,1,2,AUTOMOVIL,ND,ND,1,1,-102.30150000,0,1358,-102.30158900,21.87718500
231448683,30411,AUTOPARTES,10,2023-10-29,44,7,3,28,25,11,FRACCIONAMIENTO,LA RIBERA,1340,CALLE,LERMA,0,NA,",,,",CALLE,TEXCOCO,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,CAMION,ND,ND,1,1,-102.24790000,0,1359,-102.24792381,21.95723707
231454161,30411,AUTOPARTES,10,2023-10-30,44,1,2,58,25,5,FRACCIONAMIENTO,CIELO CLARO,903,CALLE,CIELO NUBLADO,0,NA,"117,,,",CALLE,AGUA POTABLE,7,false,false,9,2 HOMBRES,ND,H,A,8,false,0,0,ND,0,N,N,39,0,0,false,1,5,AUTOMOVIL,VOLKSWAGEN,POINTER,1,1,-102.33850000,0,1360,-102.33854012,21.95713446
231454707,30411,AUTOPARTES,10,2023-10-30,44,1,7,53,5,1,CONDOMINIO HORIZONTAL,CERRADA SAN MIGUEL,418,CERRADA,SAN MIGUEL EL ALTO 116,0,NA,",114,,",CALLE,SAN MIGUEL EL ALTO,6,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"3,11",0,0,false,1,2,CAMIONETA,CHRYSLER,ND,23,1,-102.29830000,1236,1361,-102.29834158,21.90929478
231455740,30411,AUTOPARTES,10,2023-10-30,44,1,13,42,21,1,COLONIA,OBRAJE,518,CALLE,EPIFANIO SILVA,0,NA,",,,",CALLE,HERMENEGILDO GALEANA SUR,1,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,24,0,0,false,1,2,AUTOMOVIL,NISSAN,ALTIMA,1,1,-102.29740000,0,1362,-102.29741864,21.87102591
231456882,30411,AUTOPARTES,10,2023-10-30,44,1,18,20,22,1,CONDOMINIO,PASEOS DE SANTA MONICA,488,AVENIDA,SANTA MONICA,0,NA,",,,",AVENIDA,SIGLO XXI,2,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"31,2,3",0,0,false,1,1,AUTOMOVIL,CHEVROLET,BEAT,1,1,-102.31980000,0,1363,-102.31988319,21.84086798
231460966,30904,AUTOPARTES,10,2023-10-31,44,2,15,34,22,5,LOCALIDAD,CORRAL DE BARRANCOS,951,PRIVADA,DEL MOTOR,0,NA,",,,",SD,SD,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,3,0,0,false,1,2,AUTOMOVIL,ND,ND,1,13,-102.32580000,0,1364,-102.32581205,21.94650830
231461956,30411,AUTOPARTES,10,2023-10-31,44,2,19,43,27,1,ESTACIONAMIENTO,ISLA SAN MARCOS,690,BOULEVARD,SAN MARCOS,0,NA,",,,",SD,SD,2,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"31,27",0,0,false,1,1,CAMIONETA,JEEP,ND,1,28,-102.32430000,1229,1365,-102.32432669,21.86081441
231462136,30403,AUTOPARTES,10,2023-10-31,44,2,20,20,19,6,FRACCIONAMIENTO,VERGEL DEL VALLE,1123,CALLE,ORQUIDEA,0,NA,",,,",AVENIDA,VERGEL,7,false,false,9,ND,ND,ND,H,8,false,0,0,ND,0,N,N,22,0,0,false,4,2,AUTOMOVIL,NISSAN,SENTRA,1,13,-102.28880000,0,1366,-102.28888930,22.15164773
231462471,30403,AUTOPARTES,10,2023-10-31,44,2,21,29,24,1,FRACCIONAMIENTO,OJOCALIENTE II,57,AVENIDA,TECNOLOGICO,0,NA,",,,",AVENIDA,LOS CONOS,4,false,false,9,ND,ND,ND,M,8,false,0,0,ND,0,N,N,"3,16,6",0,100000,false,4,1,CAMIONETA,CHEVROLET,TORNADO,1,1,-102.25460000,0,1367,-102.25467167,21.87389064
74110036,30411,AUTOPARTES,9,2023-09-09,36,6,15,50,27,7,FRACCIONAMIENTO,JOSE LUIS MACIAS,1155,PROLONGACION,GUADALUPE,0,NA,",,,",SD,SD,7,false,false,9,ND,ND,N,N,8,false,0,2,ND,0,N,N,28,6500,0,false,1,1,SD,SD,SD,1,28,-102.31570000,0,1368,-102.31575081,22.23382014
64110037,30411,AUTOPARTES,10,2023-10-22,43,7,9,9,27,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,1114,CALLE,DIONISIO MARTINEZ,0,NA,"812,,,",CALLE,MAURA LOERA DONOSO,7,false,false,9,ND,ND,N,N,8,false,0,0,ND,0,ND,ND,11,0,0,false,1,1,AUTOMOVIL,ND,ND,1,28,-102.28910000,0,1369,-102.28919310,22.14459492
744110038,30411,AUTOPARTES,10,2023-10-28,43,6,8,59,27,7,BARRIO,EL CHAVEÑO,1174,CALLE,16 DE SEPTIEMBRE,0,NA,"123,,,",CALLE,TEXCOCO,7,false,false,9,ND,ND,ND,ND,8,false,0,0,N,0,N,M,11,0,0,false,1,1,AUTOMOVIL,ND,ND,1,28,-102.31690000,0,1370,-102.31690572,22.23094567
231515714,30403,AUTOPARTES,11,2023-11-11,45,6,23,31,24,1,FRACCIONAMIENTO,MODELO,267,CALLE,DOCTOR IGNACIO MARIN,0,NA,",,,",CALLE,NIETO,6,false,false,9,2 HOMBRES,ND,H,H,8,false,0,0,ND,0,N,N,39,0,0,false,4,5,CAMIONETA,HYUNDAI,CRETA,1,13,-102.30890000,0,1371,-102.30893276,21.87595050
