FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,PROCESO,VIOLENCIA,ARMA,CUENTA_HAB,NOM_SUCUR,SUC_CAJER,UBIC_SUCUR,FALLECIDOS,PER_SOSP,ALIAS,DETENIDO,LESIONADO,TRASL_HOSP,T_VEH_SOSP,DESCRIP,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,ESPACIO,TIPO_ROBO,LON,OID,LONG,LAT
211456442,30422,ROBO TRANSEUNTE,12,2021-12-04,48,6,1,FRACCIONAMIENTO,PINTORES MEXICANOS,443,CALLE,CARLOS FUENTES MARES,0,NA,",,,",AVENIDA,SIGLO XXI,3,11,46,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,3,0,0,false,1,2,1,TRANSEUNTE,-102.26230000,1863,-102.26230566,21.92221514
211457604,30422,ROBO TRANSEUNTE,12,2021-12-04,48,6,1,FRACCIONAMIENTO,BOULEVARES 1A SECCION,1047,AVENIDA,AGUASCALIENTES SUR,0,NA,"306,,,",CALLE,FELIPE RUIZ DE CHAVEZ,2,16,30,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE JOVEN DE 17 AÑOS DE EDAD APROX,NA,0,0,false,BICICLETA,BICICLETA OSCURA,3,0,0,false,1,1,1,ROBO TRANSEUNTE,-102.30350000,1864,-102.30359060,21.85910034
211458043,30422,ROBO TRANSEUNTE,12,2021-12-04,48,6,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,AVENIDA,POLIDUCTO,0,NA,",,,",CALLE,ESFUERZO NACIONAL,4,18,10,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"3,26",0,300,false,1,20,1,TRANSEUNTE,-102.24670000,1865,-102.24672310,21.89749555
211458130,30422,ROBO TRANSEUNTE,12,2021-12-04,48,6,1,COLONIA,ZONA CENTRO,906,CALLE,GENERLA MIGUEL BARRAGAN,0,NA,"203,,,",CALLE,LICENCIADO FANCISCO PRIMO VERDAD,1,18,47,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE JOVEN,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR NEGRO CON LLANTAS COLOR FOSFORECENTE,3,0,0,false,1,1,1,TRANSEUNTE,-102.28760000,1866,-102.28762001,21.88531916
211458454,30421,ROBO TRANSEUNTE,12,2021-12-04,48,6,6,COLONIA,PROGRESO NORTE,100,CALLE,TEODORO OLIVARES,0,NA,"101,,,",CALLE,RITO GUARDADO DIOSDADO,7,19,55,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES DE 15 AÑOS DE EDAD APROX,ND,0,0,false,N,N,14,0,0,false,1,1,1,MARIPOSA,-102.28320000,1867,-102.28321651,22.14968987
211458844,30421,ROBO TRANSEUNTE,12,2021-12-04,48,6,11,COMUNIDAD,PUERTECITO DE LA VIRGEN,306P,CALLE,16 DE SEPTIEMBRE,0,NA,",,,",CALLE,OLIVARES SANTANA SUR,7,20,52,0,false,true,"1,3",NA,NA,0,NA,0,ND,N,0,0,false,N,N,3,0,0,false,1,2,1,TRANSEUNTE,-102.27110000,1868,-102.27110818,21.96073182
211463312,30421,ROBO TRANSEUNTE,12,2021-12-05,48,7,5,COLONIA,ZONA CENTRO,192,CALLE,JULIO CADENA,0,NA,",,,",CALLE,ALDAMA,7,17,42,0,false,true,4,NA,NA,0,NA,0,ND,N,0,0,false,N,N,28,0,0,false,1,2,1,TRANSEUNTE,-102.34290000,1869,-102.34296834,21.96073646
211463590,30422,ROBO TRANSEUNTE,12,2021-12-05,48,7,1,COLONIA,MIRAVALLE,750,CALLE,JOSE MARIA ELIZALDE,0,NA,"310,,,",CALLE,CARLOS BARRON,6,18,25,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE JOVEN,ND,0,0,false,N,N,14,0,0,false,1,1,1,MARIPOSA,-102.31100000,1870,-102.31104105,21.89037799
211464202,30422,ROBO TRANSEUNTE,12,2021-12-05,48,7,1,FRACCIONAMIENTO,VNSA SECTOR SAN MARCOS,435,CALLE,FRANCISCO TENAMAZTLE,0,NA,",,,",CALLE,ERMITA SAN SEBASTIAN,3,20,53,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,3,0,0,false,1,2,1,TRANSEUNTE,-102.26360000,1871,-102.26365604,21.92624182
211465445,30421,ROBO TRANSEUNTE,12,2021-12-06,49,1,1,COLONIA,ZONA CENTRO,906,CALLE,JUAN DE MONTORO,0,NA,",,,",CALLE,DOCTOR JESUS DIAZ DE LEON,1,2,39,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE CON TATUAJE EN EL CUELLO DE PLAY BOY,N,0,0,false,N,N,"3,28",0,0,false,1,1,1,TRANSEUNTE,-102.29450000,1872,-102.29455297,21.88071586
211468417,30421,ROBO TRANSEUNTE,12,2021-12-06,49,2,1,FRACCIONAMIENTO,PROGRESO,450,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,GENERAL LAZARO CARDENAS,3,20,7,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.25790000,1873,-102.25791171,21.90797593
211468786,30421,ROBO TRANSEUNTE,12,2021-12-06,49,1,1,FRACCIONAMIENTO,INSURGENTES,1046,AVENIDA,CONVENCION,0,NA,"204,,,",CALLE,DOCTOR FRANCISCO VAZQUEZ GOMEZ,2,21,19,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,14,0,0,false,1,1,1,MARIPOSA,-102.31390000,1874,-102.31399534,21.85290831
211468817,30422,ROBO TRANSEUNTE,12,2021-12-06,49,1,1,FRACCIONAMIENTO,EL DORADO 1A SECCION,1048,AVENIDA,LAS AMERICAS,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,2,21,24,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.30120000,1875,-102.30123370,21.86064262
211468998,30421,ROBO TRANSEUNTE,12,2021-12-06,49,1,6,FRACCIONAMIENTO,PLUTARCO ELIAS CALLES,95,CALLE,VAZQUEZ DEL MERCADO,0,NA,"308,,,",CALLE,MARIA DE LUNA,7,22,2,0,false,false,9,NA,NA,0,NA,0,4 ADOLESCENTES,ND,0,0,false,COCHE,COCHE HONDA COLOR BLANCO,3,0,4000,false,1,1,1,TRANSEUNTE,-102.29030000,1876,-102.29039631,22.14559371
211469391,30421,ROBO TRANSEUNTE,12,2021-12-06,49,1,1,FRACCIONAMIENTO,INSURGENTES,1046,AVENIDA,CONVENCION,0,NA,",,,",CALLE,PEDRO ANTONIO SANTOS,2,23,41,0,false,true,3,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,14,0,0,false,1,6,1,MARIPOSA,-102.31140000,1877,-102.31145930,21.85209760
211469686,30421,ROBO TRANSEUNTE,12,2021-12-07,49,2,5,FRACCIONAMIENTO,TULIPANES,159,AVENIDA,EUGENIO GARZA SADA,0,NA,",,,",CALLE,TULIPANES,7,23,41,0,false,true,1,NA,NA,0,NA,0,5 HOMBRES,ND,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.34350000,1878,-102.34351351,21.94803269
211456279,30421,ROBO TRANSEUNTE,12,2021-12-04,48,6,5,COLONIA,UNIDAD DEPORTIVA CIELO CLARO,222,AVENIDA,MIGUEL HIDALGO,0,NA,",,,",CALLE,AGUA AZUFRADA,7,11,8,0,false,true,"1,3",NA,NA,0,NA,0,1 HOMBRE,JUAN ALFREDO BUSTOS DE LA CRUZ,1,1,true,N,N,3,0,12000,false,1,1,1,TRANSEUNTE,-102.34170000,1879,-102.34172338,21.95872909
211470307,30421,ROBO TRANSEUNTE,12,2021-12-07,49,2,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,533,CALLE,PALMA BAMBU,0,NA,"107,,,",AVENIDA,POLIDUCTO,5,10,10,0,false,true,1,NA,NA,0,NA,0,ND,ND,0,1,false,N,N,39,0,0,false,1,1,1,TRANSEUNTE,-102.24270000,1880,-102.24277072,21.86346054
211472336,30422,ROBO TRANSEUNTE,12,2021-12-07,49,2,1,COLONIA,TALAMANTES PONCE,883,AVENIDA,INDEPENDENCIA,0,NA,"2113,,,",CALLE,PASEO DE LA SOLEDAD,6,18,17,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR NEGRA,3,0,28000,false,1,1,1,OPORTUNISTA,-102.29790000,1881,-102.29796996,21.93180072
211473239,30422,ROBO TRANSEUNTE,12,2021-12-08,49,3,1,COLONIA,OBRAJE,987,CALLE,IGNACIO T CHAVEZ,0,NA,",,,",CALLE,GALEANA SUR,1,21,29,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE NOVIO DE LA AFECTADA,N,0,0,false,N,N,3,0,0,false,1,26,1,TRANSEUNTE,-102.29650000,1882,-102.29650974,21.87528919
211472935,30422,ROBO TRANSEUNTE,12,2021-12-07,49,2,1,FRACCIONAMIENTO,VNSA SECTOR GUADALUPE,402,AVENIDA,POLIDUCTO,0,NA,",,,",CALLE,ERMITA SAN SEBASTIAN,3,20,24,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA CC120 COLOR NEGRO ITALIKA,3,0,0,false,1,1,1,TRANSEUNTE,-102.26170000,1883,-102.26176684,21.92915958
211474271,30421,ROBO TRANSEUNTE,12,2021-12-08,49,3,1,FRACCIONAMIENTO,LOMAS DEL SUR,319P,CALLE,LOMAS DE ZACATECAS,0,NA,"107,6,,",CALLE,SAN SEBASTIAN,5,5,34,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,TAXI,TAXI COLOR BLANCO,"3,28,29,40",600,20600,false,1,1,1,TRANSEUNTE,-102.26430000,1884,-102.26438264,21.82914721
211475952,30422,ROBO TRANSEUNTE,12,2021-12-08,49,3,1,FRACCIONAMIENTO,OJOCALIENTE III,525,CALLE,SAN FRANCISCO DE LOS VIVEROS,0,NA,",,,",AVENIDA,SIGLO XXI,4,15,26,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,3,0,1000,false,1,1,1,OPORTUNISTA,-102.24800000,1885,-102.24806301,21.87976827
211475191,30422,ROBO TRANSEUNTE,12,2021-12-08,49,3,1,FRACCIONAMIENTO,SOL NACIENTE,725R,CALLE,SOTOL,0,NA,"104,,,",CALLE,VOKOHAMA,4,12,34,0,true,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.22760000,1886,-102.22766928,21.87335265
211476094,30421,ROBO TRANSEUNTE,12,2021-12-08,49,3,1,FRACCIONAMIENTO,EL PUERTECITO,700,CALLE,GERONIMO DE LA CUEVA,0,NA,",,,",CALLE,RIO TONALA,3,16,8,0,true,true,1,NA,NA,0,NA,1,ND,ND,0,0,true,N,N,39,0,0,false,"1,9",1,1,TRANSEUNTE,-102.24780000,1887,-102.24782271,21.94058541
211477203,30421,ROBO TRANSEUNTE,12,2021-12-08,49,3,1,FRACCIONAMIENTO,LOS PIRULES,1053,CALLE,DE LOS CRISANTEMOS,0,NA,",,,",CALLE,MAGNOLIA,2,20,58,0,false,true,"1,3",NA,NA,0,NA,0,ND,N,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.31980000,1888,-102.31983421,21.86712423
211478182,30421,ROBO TRANSEUNTE,12,2021-12-09,49,4,1,EJIDO,SAN IGNACIO,33P,CALLE,MIGUEL HIDALGO Y COSTILLA,0,NA,",,,",CALLE,EMILIANO ZAPATA,6,3,28,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,EL PILLIN,0,0,false,N,N,"14,6",0,700,false,1,1,1,TRANSEUNTE,-102.33900000,1889,-102.33902213,21.89122978
211478483,30422,ROBO TRANSEUNTE,12,2021-12-09,49,4,1,FRACCIONAMIENTO,AGRICULTURA,990,CALLE,REPUBLICA DE URUGUAY,0,NA,"1818,,,",CALLE,REPUBLICA DE ARGENTINA,2,8,1,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.29730000,1890,-102.29736880,21.86214222
211476735,30422,ROBO TRANSEUNTE,12,2021-12-08,49,3,1,CC,CC ESPACIO,737,AVENIDA,TECNOLOGICO,0,NA,",,,",CALLE,TECNOLOGICO,4,17,39,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,3,0,0,false,1,1,2,OPORTUNISTA,-102.25950000,1891,-102.25954485,21.87874105
211492157,30421,ROBO TRANSEUNTE,12,2021-12-12,49,7,5,COLONIA,EL TORITO,199,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,0,NA,"130,,,",CALLE,JOSEFA ORTIZ DE DOMINGUEZ,7,3,44,0,false,true,3,NA,NA,0,NA,0,ND,N,0,1,false,N,N,"12,29",0,0,false,1,1,1,TRANSEUNTE,-102.35520000,1892,-102.35527779,21.96793420
211482559,30422,ROBO TRANSEUNTE,12,2021-12-10,49,5,1,FRACCIONAMIENTO,VALLE DE LAS TROJES,860,CALLE,GENERAL IGNACIO ZARAGOZA,0,NA,"712,,,",CALLE,TRIGALES,6,2,56,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,COCHE,NISSAN TSURU COLOR BLANCO PLACAS AAE824A,30,0,0,false,1,1,1,TRANSEUNTE,-102.30530000,1893,-102.30532252,21.92911255
211487862,30422,ROBO TRANSEUNTE,12,2021-12-11,49,6,7,SIN TIPO,ESCALERAS,54,CALLE,LIBERTAD,0,NA,",,,",CALLE,MIRADOR DEL GAVILAN,7,10,20,0,false,false,9,NA,NA,0,NA,0,1 MUJER,ND,0,0,false,N,N,28,5000,5000,false,1,2,2,OPORTUNISTA,-102.33530000,1894,-102.33533747,22.24949076
211495522,30422,ROBO TRANSEUNTE,12,2021-12-31,49,7,11,FRACCIONAMIENTO,LA RIBERA,350P,CALLE,CAJITITLAN,0,NA,"311,,,",CALLE,COYOACAN,7,20,54,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,0,false,1,1,1,OPORTUNISTA,-102.24960000,1895,-102.24967389,21.95525138
211496954,30422,ROBO TRANSEUNTE,12,2021-12-13,50,1,5,FRACCIONAMIENTO,PASEOS DE LAS HACIENDAS,213P,CALLE,PASEOS DEL OXITLE,0,NA,"239,,,",CALLE,PASEOS DEL UPALA,7,1,55,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE SU PAREJA,ND,0,0,false,CAMIONETA,CAMIONETA JEEP CHEROKEE COLOR CAFE ARENA,3,0,4000,true,1,1,1,TRANSEUNTE,-102.34430000,1896,-102.34438799,21.99111872
211479801,30421,ROBO TRANSEUNTE,12,2021-12-09,49,4,1,COLONIA,ALTAVISTA,922,CALLE,CARLOS BARRON,0,NA,",,,",CALLE,CARLOS SAGREDO,6,14,46,0,false,true,3,NA,NA,0,NA,0,3 PERSONAS,ND,3,0,false,N,N,39,0,0,false,1,4,1,TRANSEUNTE,-102.30660000,1897,-102.30660880,21.89355475
211481327,30422,ROBO TRANSEUNTE,12,2021-12-09,49,4,1,FRACCIONAMIENTO,VERSALLES II,1071,AVENIDA,DE LOS MAESTROS,0,NA,",,,",AVENIDA,AGUASCALIENTES SUR,2,20,20,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,BICICLETA,BICICLETA,3,0,2500,false,1,1,1,TRANSEUNTE,-102.31410000,1898,-102.31410748,21.85867199
211481656,30421,ROBO TRANSEUNTE,12,2021-12-09,49,4,1,COLONIA,EL RIEGO,767,CALLE,LIMON,0,NA,",,,",AVENIDA,DE LA ESPIGA,4,21,21,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,12,0,0,false,1,1,1,TRANSEUNTE,-102.24670000,1899,-102.24676186,21.89451728
211484959,30421,ROBO TRANSEUNTE,12,2021-12-10,49,5,1,FRACCIONAMIENTO,VILLAS DE LA LOMA,454,CALLE,LOMA DEL CAMALEON,0,NA,"123,,,",CALLE,LOMA DEL AGUILA,3,18,35,0,false,true,"1,3",NA,NA,0,NA,0,2 HOMBRES,LOS JOSES,0,0,false,N,N,"3,14",0,0,true,1,1,1,TRANSEUNTE,-102.24690000,1900,-102.24692157,21.91158993
211485437,30421,ROBO TRANSEUNTE,12,2021-12-10,49,5,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,CALLE,VIRGINIA I MORA,0,NA,",,,",CALLE,ESTHELA ALDANA,4,19,40,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,"3,28,29",200,200,false,1,1,1,TRANSEUNTE,-102.25140000,1901,-102.25148266,21.90013127
211486755,30421,ROBO TRANSEUNTE,12,2021-12-11,49,6,1,FRACCIONAMIENTO,MUNICIPIO LIBRE,768,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,ESFUERZO NACIONAL,4,1,3,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE 1 MUJER,ND,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.25320000,1902,-102.25325633,21.89390056
211487385,30422,ROBO TRANSEUNTE,12,2021-12-11,49,6,1,FRACCIONAMIENTO,INSURGENTES,1046,AVENIDA,CONVENCION,0,NA,",,,",CALLE,GENERAL GABRIEL LEYVA,2,6,28,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,3500,false,1,2,1,TRANSEUNTE,-102.31040000,1903,-102.31047810,21.85155443
211488844,30422,ROBO TRANSEUNTE,12,2021-12-11,49,6,1,FRACCIONAMIENT,J GUADALUPE PERALTA GAMEZ,411,CALLE,CARMEN DE LUNA DE SEVILLA,0,NA,"212,,,",CALLE,ALBERTO VEGA Y LEYVA,4,15,18,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,MOTOCICLETA,3,0,3500,false,1,1,1,TRANSEUNTE,-102.23170000,1904,-102.23173022,21.86611674
211489808,30421,ROBO TRANSEUNTE,12,2021-12-11,49,6,1,FRACCIONAMIENTO,VNSA SECTOR ENCINO,506,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,MATIAS A DE LA MOTA,3,16,31,0,false,true,4,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR NEGRA,3,0,8000,false,1,1,1,TRANSEUNTE,-102.26610000,1905,-102.26612710,21.92677219
211490162,30421,ROBO TRANSEUNTE,12,2021-12-11,49,6,5,FRACCIONAMIENTO,MANANTIALES DEL PIÑAR,172,CALLE,MANATIALES DEL PINAR,0,NA,",,,",CALLE,ADOLFO LOPEZ MATEOS,7,20,42,0,false,true,1,NA,NA,0,NA,0,1 HOMBRE DE 24 AÑOS DE EDAD APROX,ND,0,0,false,N,N,"3,28",5000,9000,false,1,1,1,TUMBADOR,-102.35000000,1906,-102.35002320,21.95735083
211492360,30421,ROBO TRANSEUNTE,12,2021-12-12,49,7,1,FRACCIONAMIENTO,LA ESTRELLA,483,CALLE,CAMINO AL COBANO,0,NA,",,,",CALLE,ARIES,3,4,35,0,true,true,1,NA,NA,0,NA,0,4 HOMBRES,ND,0,0,false,N,N,"3,28",0,0,false,1,1,1,TRANSEUNTE,-102.28160000,1907,-102.28167854,21.90571660
211494300,30421,ROBO TRANSEUNTE,12,2021-12-12,19,7,11,FRACCIONAMIENTO,HIDALGO,8,CALLE,LICENCIADO OTTO GRANADOS ROLDAN,0,NA,"616,,,",CALLE,NICOLAS COSIO,7,15,52,0,false,true,3,NA,NA,0,NA,0,2 HOMBRES,EL ROGELIO Y EL RAFA,0,0,false,N,N,"15,28",50,50,false,1,1,1,TRANSEUNTE,-102.26760000,1908,-102.26766872,22.06902655
211495322,30421,ROBO TRANSEUNTE,12,2021-12-12,49,7,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,AVENIDA,POLIDUCTO,0,NA,",,,",CALLE,VIRGINIA OFELIA MARTINEZ G,4,20,2,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.24800000,1909,-102.24802038,21.90159690
211497398,30421,ROBO TRANSEUNTE,12,2021-12-13,50,1,1,FRACCIONAMIENTO,OJOCALIENTE I,741,CALLE,PALO ALTO,0,NA,",,,",CALLE,CHICALOTE,4,7,10,0,false,true,2,NA,NA,0,N,0,1 HOMBRE,ND,0,0,false,N,N,3,0,0,false,1,1,1,TRANSEUNTE,-102.25080000,1910,-102.25080444,21.88235553
211493909,30422,ROBO TRANSEUNTE,12,2021-12-12,49,7,1,FRACCIONAMIENTO,DEL VALLE 1A SECCION,734,CALLE,NAPOLES,0,NA,",,,",CALLE,CAMPECHE,6,14,13,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE COMPLEXION DELGADA TEZ MORENOEDAD APROX 18 AÑOS,N,0,0,false,N,N,38,0,0,false,1,2,1,TRANSEUNTE,-102.31550000,1911,-102.31554855,21.87547577
211496454,30422,ROBO TRANSEUNTE,12,2021-12-12,49,7,1,FRACCIONAMIENTO,LA HOJARASCA,498,BOULEVARD,GUADALUPANO,0,NA,",,,",CIRCUITO,LOS ALAMOS,3,23,56,0,true,false,9,NA,NA,0,NA,0,9 HOMBRES,ND,0,0,false,N,N,38,0,0,false,1,2,1,TRANSEUNTE,-102.25020000,1912,-102.25028629,21.91308586
211490410,30421,ROBO TRANSEUNTE,12,2021-12-11,49,6,1,FRACCIONAMIENTO,PERIODISTAS,404,AVENIDA,DEL REY,0,NA,",,,",AVENIDA,MARIANO HIDALGO,5,21,39,0,false,true,1,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,BICICLETA,BICICLETA,28,0,0,false,1,17,1,TRANSEUNTE,-102.25130000,1913,-102.25133603,21.85007312
211492304,30421,ROBO TRANSEUNTE,12,2021-12-12,49,7,1,FRACCIONAMIENTO,RODOLFO LANDEROS GALLEGOS,459,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,PAULA DE J JIMENEZ DE YAÑEZ,3,4,16,0,false,true,3,NA,NA,0,NA,0,ND,N,0,0,false,N,N,39,0,0,false,1,2,1,TRANSEUNTE,-102.25530000,1914,-102.25535335,21.90432589
211484892,30422,ROBO TRANSEUNTE,12,2021-12-10,49,5,1,FRACCIONAMIENTO,LA ESTRELLA,483,CALLE,LIBRA,0,NA,",,,",CALLE,CAPRICORNIO,3,18,19,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR AZUL,3,0,0,false,1,17,1,TRANSEUNTE,-102.27930000,1915,-102.27930807,21.90289210
211483083,30422,ROBO TRANSEUNTE,12,2021-12-10,49,5,7,FRACCIONAMIENTO,MIGUEL HIDALGO,76,CALLE,CHIHUAHUA,0,NA,",,,",CALLE,BAJA CALIFORNIA SUR,7,9,59,0,false,false,9,NA,NA,0,NA,0,1 MUJER SU TIA,ND,0,0,false,N,N,28,2500,2500,false,1,2,1,TRANSEUNTE,-102.32910000,1916,-102.32916960,22.22696632
211481627,30422,ROBO TRANSEUNTE,12,2021-12-09,49,4,1,FRACCIONAMIENTO,LUIS ORTEGA DOUGLAS,440,CALLE,EL GIGANTE,0,NA,",,,",AVENIDA,SIGLO XXI,3,21,23,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES,N,0,0,false,BICICLETA,BICICLETA,28,20,20,false,1,13,1,TRANSEUNTE,-102.25920000,1917,-102.25920093,21.90894786
211482721,30422,ROBO TRANSEUNTE,12,2021-12-10,49,5,1,FRACCIONAMIENTO,LOS PERICOS,770,CALLE,CULTURA OTOMI SUR,0,NA,",,,",CALLE,SANTA CECILIA,3,5,22,0,false,false,9,NA,NA,0,NA,0,ND,N,0,0,false,N,N,39,0,0,false,1,17,1,TRANSEUNTE,-102.24650000,1918,-102.24651310,21.90489140
211488392,30422,ROBO TRANSEUNTE,12,2021-12-11,49,6,1,UNIDAD HABITACIONAL,LAZARO CARDENAS,605,AVENIDA,MARIANO ESCOBEDO,0,NA,",,,",AVENIDA,PASEO DE LA CRUZ,5,13,17,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE TEZ MORENO OJOS RASGADOS,ND,0,0,false,N,N,3,0,0,false,1,2,1,TRANSEUNTE,-102.27680000,1919,-102.27685444,21.87320173
211499174,30422,ROBO TRANSEUNTE,12,2021-12-13,50,1,1,SIN TIPO,PARQUE FUNERAL JARDINES ETERNOS 2A SECCION,669,AVENIDA,AGUASCALIENTES PONIENTE,0,NA,",,,",CALLE,PASEO EL RIO,6,17,23,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,N,N,3,0,0,false,1,1,2,OPORTUNISTA,-102.31710000,1920,-102.31713993,21.88957300
211499744,30422,ROBO TRANSEUNTE,12,2021-12-13,50,1,5,COLONIA,ZONA CENTRO,192,CALLE,CENTENARIO,0,NA,"108,,,",CALLE,ALDAMA,7,19,24,0,false,false,9,NA,NA,0,NA,0,2 MUJERES,ND,0,0,false,N,N,3,0,6000,false,1,1,1,OPORTUNISTA,-102.34420000,1921,-102.34427308,21.96097776
211498175,30421,ROBO TRANSEUNTE,12,2021-12-13,50,1,1,FRACCIONAMIENTO,VERSALLES II,1071,CALLE,FRANCISCO GUZMAN,0,NA,",,,",CALLE,DOCTOR MARIANO AZUELA,2,6,0,0,false,true,3,NA,NA,0,NA,0,ND,ND,0,0,false,N,N,3,0,4500,false,1,1,1,TRANSEUNTE,-102.31460000,1922,-102.31463657,21.85529109
211499589,30422,ROBO TRANSEUNTE,12,2021-12-13,50,1,1,FRACCIONAMIENTO,TROJES DEL COBANO,517,CALLE,TAMARINDO,0,NA,",,,",CALLE,COLORIN,3,18,52,0,false,false,9,NA,NA,0,NA,0,1 HOMBRE,ND,0,0,false,MOTOCICLETA,MOTOCICLETA COLOR NEGRA,3,0,0,false,1,2,1,TRANSEUNTE,-102.27910000,1923,-102.27911598,21.90849719
211502064,30422,ROBO TRANSEUNTE,12,2021-12-14,50,2,1,FRACCIONAMIENTO,MORELOS I,1120,AVENIDA,SIGLO XXI,0,NA,",,,",CALLE,CHICHEN ITZA,5,12,40,0,false,false,9,NA,NA,0,NA,0,2 HOMBRES  DE 35 AÑOS DE EDAD APROX UNO DE ELLOS TEZ MORENO ESTATURA 170 COMPLEXION DELGADO,ND,0,0,false,CAMIONETA,CAMIONETA HONDA CRV COLOR AZUL,40,0,0,false,1,1,1,TRANSEUNTE,-102.25340000,1924,-102.25342757,21.85635819
211507554,30422,ROBO TRANSEUNTE,12,2021-12-15,50,3,3,SIN TIPO,LA FORTUNA,253,PRIVADA,SANTA INES,0,NA,"236,,,",CALLE,FRANCISCO I MADERO,7,19,50,0,false,false,9,NA,NA,0,NA,0,1 MUJER,ND,0,0,false,N,N,3,0,5700,false,1,2,1,TRANSEUNTE,-102.67050000,1925,-102.67059678,21.87593625
