FOLIO,ID_INC,INCIDENTE,MES,FECHA,NUM_SEM,DIA_SEM,MUNICIPIO,TIPO_ASEN,NOM_ASEN,OID_ASEN,TIPO_VIAL,NOM_VIAL,KM,EDIFICIO,NUMERO,TIPO_VIAL1,NOM_VIAL1,DESTACAMEN,HORA,MINUTOS,HORARIO,INGRESO,DESHABITAD,PROCESO,VIOLENCIA,ARMA,PER_SOSP,ALIAS,CAT_SOS,DETENIDO,MOT_DET,DET_SPM,LESIONADO,FALLECIDOS,TRASL_HOSP,T_VEH_SOS,DESCRIP,REROBADO,OBJ_ROBADO,CANTIDAD,MONTO,RECUP_ART,CORP_ACUD,CIERRE_COR,LON,OID,LONG,LAT
221214338,30907,ROBO A CASA,10,2022-10-08,40,6,1,FRACCIONAMIENTO,LOS ANGELES,603,CALLE,ALESSANDRA,NA,NA,"119,,,",CALLE,VIÑEDOS SAN MARCOS,3,0,0,21,4,NO,false,false,9,EMPLEADO ALBAÑIL,ND,2,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.27530000,2188,-102.27537407,21.95402743
221234384,30904,ROBO A CASA,10,2022-10-13,41,4,1,FRACCIONAMIENTO,VISTA DE LAS CUMBRES,308,CALLE,MAESTRO SUSANO ROBLES,NA,NA,"121,,,",AVENIDA,LA ESPIGA,4,0,0,19,4,DESHABITADA,false,false,9,1 HOMBRE,ND,8,1,SD,N,0,0,false,N,N,NO,"31,38",0,0,true,1,4,-102.24200000,2189,-102.24209754,21.89791221
221256282,30904,ROBO A CASA,10,2022-10-18,42,2,1,FRACCIONAMIENTO,LOMAS DE SAN JORGE II,80,CALLE,JUAN MIGUEL AGUERO,NA,NA,",,,",PROLONGACION,MARIANO HIDALGO,5,0,0,20,9,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,69,-102.23940000,2190,-102.23941952,21.85063660
221257167,30307,ROBO A CASA,10,2022-10-18,42,2,5,EJIDO,LOS ARQUITOS,1080,AVENIDA,SIGLO XXI,NA,NA,",,,",CARRETERA,52,7,0,0,5,9,NO,false,false,9,ND,JUAN MANUEL CARROLA FLORES EL CHETOS 33 AÑOS,8,1,ROBO,N,0,0,false,N,N,NO,21,0,0,true,1,4,-102.38230000,2191,-102.38239486,21.91630224
221305897,31001,ROBO A CASA,10,2022-10-31,44,1,1,FRACCIONAMIENTO,LOMAS DEL COBANO,277,CALLE,LOMA CALIDA,NA,NA,"117,,,",CALLE,PISCIS,3,1,29,25,9,NO,true,false,9,ND,LUIS ANGEL CARRERA LUNA 28 AÑOS,8,1,ROBO Y ALLANAMIENTO,N,0,0,false,N,N,NO,12,0,0,true,1,4,-102.27510000,2192,-102.27518380,21.90439710
221306246,50102,CONSUMADO CASA,10,2022-10-31,44,1,1,FRACCIONAMIENTO,INFONAVIT MORELOS,93,CALLE,KABAH,NA,NA,"103,,,",AVENIDA,MARIANO HIDALGO,5,5,38,26,9,NO,true,false,9,1 HOMBRE,DANIEL ANTONIO OLIVA TORRES 21 AÑOS,8,1,ROBO Y ALLANAMIENTO,N,0,0,false,N,N,SI,3,0,0,false,1,4,-102.25770000,2193,-102.25770715,21.85863615
221306703,31001,ROBO A CASA,10,2022-10-31,44,1,5,COLONIA,EL TORITO,1071,CALLE,JOSE ORTIZ DE DOMINGUEZ,NA,NA,",,,",CALLE,SD,7,9,28,20,3,DESHABITADA,true,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,39,0,0,false,1,2,-102.35630000,2194,-102.35631793,21.96853793
221307720,30414,ROBO A CASA,10,2022-10-31,44,1,1,FRACCIONAMIENTO,VIÑEDOS DEL SUR,633,CALLE,JESUS DURON,NA,NA,"232,,,",CALLE,FELIPE COSIO GUTIERREZ DE VELASCO,5,0,0,21,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,1,0,0,false,1,1,-102.27320000,2195,-102.27329944,21.80702707
221309090,30404,ROBO A CASA,10,2022-10-31,44,1,1,FRACCIONAMIENTO,INSURGENTES,161,CALLE,GENERAL JESUS CARRANZA,NA,NA,"100,B,,",CALLE,DOROTEO ARANGO,2,20,59,23,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,10,0,0,true,1,69,-102.30290000,2196,-102.30298024,21.85302927
221309991,30414,ROBO A CASA,11,2022-11-01,44,2,1,FRACCIONAMIENTO,LOS LAURELES II,531,CERRADA,EL SABINAL,NA,NA,"106,,,",CIRCUITO,EL LAUREL NORTE,4,0,0,27,4,NO,false,false,9,2 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,"5,38",0,0,false,1,6,-102.24060000,2197,-102.24069940,21.90428480
221310628,30414,ROBO A CASA,11,2022-11-01,44,2,1,COLONIA,TALAMANTES PONCE,510,CALLE,FRAY BARTOLOME DE LAS CASAS,NA,NA,"507,,,",CALLE,LUIS GIL,6,0,0,13,6,SOLA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"10,11",0,0,false,1,1,-102.29600000,2198,-102.29602930,21.93168543
221310953,30413,ROBO A CASA,11,2022-11-01,44,2,1,FRACCIONAMIENTO,FUNDADORES,595,CALLE,JUAN ANDREA BORBOLLA,NA,NA,"110,,,",AVENIDA,MARIANO HIDALGO,5,12,8,21,4,NO,false,true,"1,8",2 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,"3,15,28,38",3000,3000,false,"1,4",1,-102.24270000,2199,-102.24273741,21.84967483
221312255,30414,ROBO A CASA,11,2022-11-01,44,2,1,FRACCIONAMIENTO,JOSE GUADALUPE PERALTA GAMEZ,334,CALLE,JOSE GUADALUPE NAJERA JIMENEZ,NA,NA,"117,,,",CALLE,CATEDRATICOS,4,0,0,9,7,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI,"1,5",0,3000,false,1,1,-102.23930000,2200,-102.23930202,21.87223972
221312969,30414,ROBO A CASA,11,2022-11-01,44,2,1,BARRIO,GUANAJUATO,59,CALLE,SALAMANCA,NA,NA,",,,",CARREETERA,77,5,0,0,27,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,28,0,0,false,1,1,-102.18180000,2201,-102.18182626,21.82345205
221313048,30414,ROBO A CASA,11,2022-11-01,44,2,1,FRACCIONAMIENTO,LOMAS DEL MIRADOR II,333,CALLE,LOMA AZUL,NA,NA,"227,,,",CALLE,DE LA ALIANZA,5,0,0,14,6,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"2,15",0,20000,false,1,1,-102.25760000,2202,-102.25763833,21.84817663
221313432,30404,ROBO A CASA,11,2022-11-01,44,2,1,FRACCIONAMIENTO,BAJIO DE LAS PALMAS,588,CALLE,PALMA MEXICANA,NA,NA,"707,,,",CALLE,PALMA DE GUADALUPE,5,0,0,24,4,NO,false,false,9,2 HOMBRES,ND,8,0,N,N,0,0,false,MOTOCICLETA,N,NO,10,0,0,false,1,1,-102.24240000,2203,-102.24243849,21.86216766
221313863,30414,ROBO A CASA,11,2022-11-02,44,3,1,COMUNIDAD,NORIAS DE OJOCALIENTE,14,PRIVADA,DIAMANTE,NA,NA,"134,,,",BOULEVARD,DIAMANTE,4,2,57,25,9,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,18,0,0,false,1,1,-102.21510000,2204,-102.21517407,21.89067142
221314358,30414,ROBO A CASA,11,2022-11-02,44,3,5,NINGUNO,EL CHAVEÑO II,928,CALLE,BUGAMBILIAS,NA,NA,"109,,,",CALLE,A LA POSTA,7,9,49,20,3,NO,true,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"10,46",0,0,false,1,2,-102.36400000,2205,-102.36405048,21.96607357
221314522,50102,ROBO A CASA,11,2022-11-02,44,3,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR SAN MARCOS",580,CALLE,GASPAR DE LA FUENTE,NA,NA,"101,,,",CALLE,PAMES,3,11,3,20,9,CONSTRUCCION,true,false,9,1 HOMBRE,ND,8,1,ROBO,N,0,0,false,N,N,NO,10,0,0,true,1,4,-102.26870000,2206,-102.26877620,21.93081630
221314878,30414,ROBO A CASA,11,2022-11-02,44,3,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,MONTE GESSI,NA,NA,"304,D,,",CALLE,MONTE OKU,3,0,0,21,4,NO,false,false,9,AMIGOS,ND,4,0,N,N,0,0,false,N,N,NO,"4,29",0,0,false,1,1,-102.26290000,2207,-102.26297243,21.94136633
221315680,30414,ROBO A CASA,11,2022-11-02,44,3,1,FRACCIONAMIENTO,DEL VALLE 1A SECCION,147,CALLE,CAMPECHE,NA,NA,"115,,,",CALLE,VERSALLES,6,0,0,5,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,11,0,0,false,1,1,-102.31500000,2208,-102.31508122,21.87426773
221316872,30414,ROBO A CASA,11,2022-11-02,44,3,1,CONDOMINIO,SAN GERARDO,391,PROLONGACION,PASEO DE LA ASUNCION,NA,NA,"41,,,",CALLE,PASEO BENEDICTO XVI,2,0,0,14,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"2,11,12,15,28,38",25000,45000,false,1,1,-102.30010000,2209,-102.30010321,21.80860459
221317184,30414,ROBO A CASA,11,2022-11-03,44,4,1,FRACCIONAMIENTO,CASABLANCA,625,CALLE,VIVERO DE LA LOMA,NA,NA,"519,,,",CALLE,30 DE SEPTIEMBRE,5,0,11,25,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"8,14",0,1700,false,1,1,-102.27150000,2210,-102.27155688,21.85757925
221317205,30414,ROBO A CASA,11,2022-11-03,44,4,3,COLONIA,EL CERRITO ALTO,811,CALLE,SD,NA,NA,",,,",CALLE,SD,7,0,0,27,9,NO,false,false,9,ND,"PEDRO EL VIDRIERO, YAILIN MENDICUTI",8,0,N,N,0,0,false,N,N,NO,"3,6,12,15",0,12000,false,1,1,-102.72600000,2211,-102.72606232,21.84220374
221317211,30414,ROBO A CASA,11,2022-11-03,44,4,1,FRACCIONAMIENTO,"VILLA DE NUESTRA SEÑORA DE LA ASUNCION, SECTOR GUADALUPE",342,AVENIDA,JOSE E FEMAT GUTIERREZ,NA,NA,"263,,,",CALLE,CELESTINO LOPEZ SANCHEZ,3,0,0,25,1,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,45,0,0,false,1,2,-102.25610000,2212,-102.25617844,21.92975051
221317671,30414,ROBO A CASA,11,2022-11-03,44,4,1,FRACCIONAMIENTO,JOSE LOPEZ PORTILLO,175,CALLE,GENERAL JUVENTINO ESPINOZA,NA,NA,"130,,,",CALLE,PROFESOR RICARDO GARCIA MENDOZA,2,4,0,26,4,NO,false,false,9,2 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,"1,3,5,11,12,24,38",0,13000,false,1,1,-102.32180000,2213,-102.32188693,21.85601269
221318193,30414,ROBO A CASA,11,2022-11-03,44,4,10,RURAL,EL RETOÑO,1292,CARRETERA,70 ANTIGUA,NA,NA,",,,",CARRETERA,77,7,0,0,5,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,49,0,10000,false,1,1,-102.16040000,2214,-102.16041896,21.84030951
221318600,30414,ROBO A CASA,11,2022-11-03,44,4,5,LOCALIDAD,LOS ARENALES,990,CALLE,EUCALIPTO,NA,NA,"12,,,",CALLE,SD,7,0,0,12,1,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5,11",0,70000,false,1,1,-102.32430000,2215,-102.32438178,21.96392710
221320285,30414,ROBO A CASA,11,2022-11-03,44,4,1,FRACCIONAMIENTO,BULEVARES 1A SECCION,157,CALLE,LUIS HIDALGO MONROY,NA,NA,"130,,,",CALLE,ENRIQUE REBSAMEN,2,0,0,27,4,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,28,1000,1000,false,1,21,-102.30280000,2216,-102.30287081,21.85811266
221321110,30414,ROBO A CASA,11,2022-11-04,44,5,1,FRACCIONAMIENTO,BENITO PALOMINO DENA,220,CALLE,JAIME AIZPURU JAIME,NA,NA,"241,,,",BOULEVARD,GUADALUPANO,3,2,5,25,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,14,0,2000,false,1,1,-102.25070000,2217,-102.25076784,21.91321889
221321245,30414,ROBO A CASA,11,2022-11-04,44,5,7,RURAL,EL BAJIO,1205,CALLE,BENITO JUAREZ,NA,NA,"12,,,",CALLE,FRANCISCO VILLA,7,4,20,26,3,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"14,21",0,16000,false,1,1,-102.30790000,2218,-102.30795539,22.24699068
221321401,30414,ROBO A CASA,11,2022-11-04,44,5,1,COLONIA,OBRAJE,518,CALLE,EPIFANIO DE LA SILVA,NA,NA,"138,,,",CALLE,HERMENEGILDO GALEANA SUR,1,6,45,19,9,NO,false,false,9,2 HOMBRES,ND,8,0,N,N,0,0,false,N,N,NO,"1,5,14,18",0,0,false,1,69,-102.29740000,2219,-102.29746378,21.87102192
221321446,30414,ROBO A CASA,11,2022-11-04,44,5,1,FRACCIONAMIENTO,VISTA DEL SOL III,573,CALLE,ATARDECER,NA,NA,"109,,,",CALLE,INGENIERO GUILLERMO ANTONIO LOYOLA ESCOBEDO,5,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,SI,38,0,90000,false,1,1,-102.26830000,2220,-102.26833655,21.86616180
221321609,30414,ROBO A CASA,11,2022-11-04,44,5,1,FRACCIONAMIENTO,VILLA MONTAÑA,601,CALLE,PICO DE VALDEMADERA,NA,NA,"103,,,",CALLE,MONTE MERU,3,0,0,1,5,DESHABITADA,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"1,5",0,0,false,1,1,-102.26560000,2221,-102.26565042,21.93607036
221318193,30414,ROBO A CASA,10,2022-10-29,43,6,10,RURAL,EL RETOÑO,1292,CARRETERA,70 ANTIGUA,NA,NA,",,,",CARRETERA,157,7,0,0,27,4,NO,false,false,9,ND,ND,8,0,N,N,0,0,false,N,N,NO,"11,14",0,40000,false,20,1,-102.16070000,2222,-102.16070007,21.84053037
221183975,31001,ROBO A CASA,10,2022-10-01,39,6,5,CONDOMINIO,TIERRA VERDE,994,CALLE,RONDA FRESNOS,NA,NA,",,,",CALLE,TIERRA VERDE,7,5,0,26,3,NO,false,false,9,1 HOMBRE,ND,8,0,N,N,0,0,false,N,N,NO,42,0,20000,false,1,1,-102.31800000,2223,-102.31800573,21.95430577
221184014,30446,ROBO A CASA,10,2022-10-01,39,6,1,FRACCIONAMIENTO,LAS AMERICAS,262,CALLE,REPUBLICA DE COSTA RICA,NA,NA,"402,,,",CALLE,REPUBLICA DE BRAIL,2,6,24,19,4,NO,true,false,9,1 HOMBRE,ALEJANDRO MONTIEL GONZALEZ 37 AÑOS,8,1,ROBO,N,0,0,false,N,N,NO,6,0,0,true,1,4,-102.29930000,2224,-102.29931090,21.86834081
221185141,30446,ROBO A CASA,10,2022-10-01,39,6,6,COLONIA,PROGRESO NORTE,1126,CALLE,NICOLAS ESPARZA NORTE,NA,NA,",,,",CALLE,ANDRES DELAGO DE LIRA,7,0,0,21,4,NO,false,false,9,ND,EL MACIZO,8,0,N,N,0,0,false,N,N,NO,14,0,0,false,1,1,-102.28540000,2225,-102.28548692,22.14796422
